expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_p_1.mid, No, 1.9087715650002792, 1.897, 16, 2021_Feb_02_1336, 75.31350279800017
practice, 2, ./practice/a_p_2.mid, No, 3.5648853489997236, 3.552, 16, 2021_Feb_02_1336, 100.74711435900008
practice, 3, ./practice/a_t_1.mid, Yes, 1.0611295730000165, 1.049, 16, 2021_Feb_02_1336, 123.56311366399996
practice, 4, ./practice/a_t_2.mid, No, 1.0318288650000795, 1.017, 16, 2021_Feb_02_1336, 146.4135877069998
experiment, 1, ./mid/a_p_4.mid, Yes, 1.0647071350003898, 1.048, 16, 2021_Feb_02_1336, 176.94863853300012
experiment, 2, ./mid/a_t_4.mid, No, 1.2204434959999162, 1.208, 16, 2021_Feb_02_1336, 199.54668819900007
experiment, 3, ./mid/a_t_21.mid, Yes, 0.9817441519999193, 0.969, 16, 2021_Feb_02_1336, 222.66361553900015
experiment, 4, ./mid/a_t_11.mid, Yes, 1.1242341269999088, 1.111, 16, 2021_Feb_02_1336, 248.03006465299995
experiment, 5, ./mid/a_p_2.mid, No, 1.1410742749999372, 1.127, 16, 2021_Feb_02_1336, 272.4801432049999
experiment, 6, ./mid/a_p_11.mid, Yes, 1.5276242839995575, 1.516, 16, 2021_Feb_02_1336, 297.86317513699987
experiment, 7, ./mid/a_p_14.mid, No, 1.0411311400002887, 1.024, 16, 2021_Feb_02_1336, 321.59902476900015
experiment, 8, ./mid/a_p_22.mid, Yes, 4.633076053999957, 4.62, 16, 2021_Feb_02_1336, 347.9802348930002
experiment, 9, ./mid/a_p_12.mid, No, 1.096811832000185, 1.084, 16, 2021_Feb_02_1336, 370.7966376180002
experiment, 10, ./mid/a_p_10.mid, No, 1.294825216999925, 1.28, 16, 2021_Feb_02_1336, 394.67224679799983
experiment, 11, ./mid/a_t_24.mid, No, 1.1638740309999775, 1.152, 16, 2021_Feb_02_1336, 417.22997083300015
experiment, 12, ./mid/a_t_5.mid, No, 1.4959823359999973, 1.484, 16, 2021_Feb_02_1336, 441.9969489549999
experiment, 13, ./mid/a_p_7.mid, No, 0.8577430440000171, 0.845, 16, 2021_Feb_02_1336, 466.1637112100002
