expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_p_2.mid, No, 2.1821527010015416, 2.165, 15, 2021_Feb_02_1045, 69.79929028299921
practice, 2, ./practice/d_p_1.mid, No, 3.029385021000053, 3.016, 15, 2021_Feb_02_1045, 95.53958614600015
practice, 3, ./practice/d_t_2.mid, Yes, 1.3707824630000687, 1.358, 15, 2021_Feb_02_1045, 122.31365506200018
practice, 4, ./practice/d_t_1.mid, No, 1.658145927998703, 1.641, 15, 2021_Feb_02_1045, 145.96596452000085
experiment, 1, ./mid/d_t_23.mid, No, 1.845315536000271, 1.833, 15, 2021_Feb_02_1045, 177.28047712700027
experiment, 2, ./mid/d_p_8.mid, No, 1.3760702820000006, 1.362, 15, 2021_Feb_02_1045, 201.73021356299978
experiment, 3, ./mid/d_t_15.mid, Yes, 1.6009266000000935, 1.584, 15, 2021_Feb_02_1045, 225.0491111930005
experiment, 4, ./mid/d_p_14.mid, Yes, 1.4787179640006798, 1.468, 15, 2021_Feb_02_1045, 249.20613139099987
experiment, 5, ./mid/d_p_11.mid, Yes, 1.5046633109996037, 1.492, 15, 2021_Feb_02_1045, 275.01354122200064
experiment, 6, ./mid/d_p_22.mid, No, 1.2647739300009562, 1.251, 15, 2021_Feb_02_1045, 299.76363591799964
experiment, 7, ./mid/d_t_21.mid, Yes, 1.6280157169985614, 1.616, 15, 2021_Feb_02_1045, 326.7137362070007
experiment, 8, ./mid/d_p_12.mid, No, 1.427844081999865, 1.415, 15, 2021_Feb_02_1045, 349.61376923900025
experiment, 9, ./mid/d_t_13.mid, No, 1.3804244000002655, 1.368, 15, 2021_Feb_02_1045, 373.58063384600064
experiment, 10, ./mid/d_t_16.mid, No, 1.4716108360007638, 1.459, 15, 2021_Feb_02_1045, 398.0471424219995
experiment, 11, ./mid/d_t_18.mid, Yes, 1.228893858000447, 1.215, 15, 2021_Feb_02_1045, 420.3559838399997
experiment, 12, ./mid/d_p_3.mid, Yes, 1.0087910090005607, 0.996, 15, 2021_Feb_02_1045, 445.70587737499955
experiment, 13, ./mid/d_p_4.mid, No, 1.625279165999018, 1.608, 15, 2021_Feb_02_1045, 468.8665055670008
experiment, 14, ./mid/d_t_22.mid, Yes, 1.8053706800001237, 1.793, 15, 2021_Feb_02_1045, 496.48063478400036
experiment, 15, ./mid/d_t_10.mid, No, 1.3563522070016916, 1.343, 15, 2021_Feb_02_1045, 519.7637922600006
experiment, 16, ./mid/d_t_20.mid, Yes, 1.459299555999678, 1.442, 15, 2021_Feb_02_1045, 546.7165390940008
experiment, 17, ./mid/d_p_20.mid, No, 2.1966617130001396, 2.184, 15, 2021_Feb_02_1045, 571.5808377030007
experiment, 18, ./mid/d_t_14.mid, No, 0.922867204000795, 0.91, 15, 2021_Feb_02_1045, 594.1308843330007
experiment, 19, ./mid/d_p_9.mid, Yes, 2.2294310859997495, 2.215, 15, 2021_Feb_02_1045, 620.2566637689997
experiment, 20, ./mid/d_p_18.mid, No, 1.2463261480006622, 1.232, 15, 2021_Feb_02_1045, 644.0807022369991
experiment, 21, ./mid/d_t_2.mid, No, 2.429108800000904, 2.417, 15, 2021_Feb_02_1045, 670.5643093859999
experiment, 22, ./mid/d_p_17.mid, No, 1.5148514850006904, 1.498, 15, 2021_Feb_02_1045, 694.7331862579995
experiment, 23, ./mid/d_p_6.mid, Yes, 0.9087737829995604, 0.892, 15, 2021_Feb_02_1045, 719.6166654959998
experiment, 24, ./mid/d_p_2.mid, Yes, 1.1212102080007753, 1.111, 15, 2021_Feb_02_1045, 744.5302813939998
experiment, 25, ./mid/d_p_13.mid, No, 1.2620264040015172, 1.245, 15, 2021_Feb_02_1045, 768.3332150989991
experiment, 26, ./mid/d_t_5.mid, No, 1.7283374360013113, 1.716, 15, 2021_Feb_02_1045, 791.9974737939992
experiment, 27, ./mid/d_t_4.mid, Yes, 1.0756143350008642, 1.062, 15, 2021_Feb_02_1045, 819.8140533610003
experiment, 28, ./mid/d_t_3.mid, No, 1.2631085650009481, 1.246, 15, 2021_Feb_02_1045, 843.183638814
experiment, 29, ./mid/d_t_11.mid, Yes, 0.8060265650001384, 0.793, 15, 2021_Feb_02_1045, 866.7899652859996
experiment, 30, ./mid/d_t_9.mid, Yes, 1.3796592230009992, 1.363, 15, 2021_Feb_02_1045, 887.6836095239996
experiment, 31, ./mid/d_p_15.mid, Yes, 1.4677431539985264, 1.451, 15, 2021_Feb_02_1045, 911.7329533510001
experiment, 32, ./mid/d_t_8.mid, No, 1.4477177179996943, 1.435, 15, 2021_Feb_02_1045, 935.0978788730008
experiment, 33, ./mid/d_t_7.mid, No, 0.8429443679997348, 0.826, 15, 2021_Feb_02_1045, 957.9500296850001
experiment, 34, ./mid/d_p_19.mid, No, 1.2473568330005946, 1.235, 15, 2021_Feb_02_1045, 981.2976382420002
experiment, 35, ./mid/d_t_12.mid, Yes, 1.0426963490008347, 1.029, 15, 2021_Feb_02_1045, 1005.5235975270007
experiment, 36, ./mid/d_t_24.mid, No, 2.3325187650007138, 2.319, 15, 2021_Feb_02_1045, 1032.0068193669995
experiment, 37, ./mid/d_t_17.mid, No, 0.9316318860001047, 0.918, 15, 2021_Feb_02_1045, 1055.2068980650001
experiment, 38, ./mid/d_p_23.mid, Yes, 1.1327489250015788, 1.119, 15, 2021_Feb_02_1045, 1079.0811654739991
experiment, 39, ./mid/d_p_16.mid, Yes, 1.5252518710003642, 1.513, 15, 2021_Feb_02_1045, 1102.7642912419997
experiment, 40, ./mid/d_p_10.mid, Yes, 1.045347650999247, 1.029, 15, 2021_Feb_02_1045, 1127.5336008590002
experiment, 41, ./mid/d_p_1.mid, No, 1.2030706120003742, 1.189, 15, 2021_Feb_02_1045, 1152.130982658
experiment, 42, ./mid/d_p_5.mid, Yes, 1.2494131559997186, 1.235, 15, 2021_Feb_02_1045, 1177.040974088999
experiment, 43, ./mid/d_t_6.mid, Yes, 1.1602978419996361, 1.148, 15, 2021_Feb_02_1045, 1204.781665261
experiment, 44, ./mid/d_p_21.mid, No, 0.9927187009998306, 0.976, 15, 2021_Feb_02_1045, 1228.3506597550004
experiment, 45, ./mid/d_p_24.mid, Yes, 1.0926743900017755, 1.079, 15, 2021_Feb_02_1045, 1252.1481017700007
experiment, 46, ./mid/d_t_1.mid, No, 1.2539042640000844, 1.242, 15, 2021_Feb_02_1045, 1275.2146628339997
experiment, 47, ./mid/d_p_7.mid, No, 1.7257095090008079, 1.713, 15, 2021_Feb_02_1045, 1299.7569780039994
experiment, 48, ./mid/d_t_19.mid, Yes, 1.1576488199989399, 1.145, 15, 2021_Feb_02_1045, 1325.031498679
