expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_p_1.mid, Yes, 13.02198862199998, 13.01, 16, 2021_Feb_02_1300, 639.993422708
practice, 2, ./practice/d_t_2.mid, No, 5.466194731999963, 5.454, 16, 2021_Feb_02_1300, 674.059835298
practice, 3, ./practice/d_p_2.mid, No, 11.318279289999964, 11.304, 16, 2021_Feb_02_1300, 709.3190114900001
practice, 4, ./practice/d_t_1.mid, No, 2.393113593999942, 2.381, 16, 2021_Feb_02_1300, 734.0099910260001
experiment, 1, ./mid/d_p_9.mid, No, 3.6453277729999627, 3.632, 16, 2021_Feb_02_1300, 788.8353189259999
experiment, 2, ./mid/d_p_12.mid, Yes, 1.4924435169999697, 1.48, 16, 2021_Feb_02_1300, 812.001552645
experiment, 3, ./mid/d_p_13.mid, No, 1.9307537800000318, 1.918, 16, 2021_Feb_02_1300, 836.60954876
experiment, 4, ./mid/d_t_15.mid, No, 2.9315272339999865, 2.918, 16, 2021_Feb_02_1300, 861.35180332
experiment, 5, ./mid/d_t_4.mid, Yes, 1.6126033030000144, 1.598, 16, 2021_Feb_02_1300, 889.918566222
experiment, 6, ./mid/d_p_21.mid, No, 2.0386998980000044, 2.025, 16, 2021_Feb_02_1300, 914.8090800510001
experiment, 7, ./mid/d_p_20.mid, Yes, 4.511887960999957, 4.498, 16, 2021_Feb_02_1300, 941.975911713
experiment, 8, ./mid/d_t_8.mid, No, 1.6318318459998409, 1.619, 16, 2021_Feb_02_1300, 965.7094619320001
experiment, 9, ./mid/d_t_16.mid, No, 1.640602842999897, 1.628, 16, 2021_Feb_02_1300, 990.542433025
experiment, 10, ./mid/d_t_21.mid, Yes, 1.265188099999932, 1.251, 16, 2021_Feb_02_1300, 1016.985274617
experiment, 11, ./mid/d_p_24.mid, Yes, 1.7777542320000066, 1.765, 16, 2021_Feb_02_1300, 1041.8924096990002
experiment, 12, ./mid/d_t_20.mid, No, 45.56521505899991, 45.553, 16, 2021_Feb_02_1300, 1112.609035276
experiment, 13, ./mid/d_p_18.mid, Yes, 1.2990870500000256, 1.287, 16, 2021_Feb_02_1300, 1140.9261568450002
experiment, 14, ./mid/d_p_11.mid, Yes, 5.924620510000068, 5.912, 16, 2021_Feb_02_1300, 1171.042423387
experiment, 15, ./mid/d_p_4.mid, No, 1.2263837570001215, 1.213, 16, 2021_Feb_02_1300, 1193.967739658
experiment, 16, ./mid/d_p_16.mid, Yes, 1.9756195259999458, 1.962, 16, 2021_Feb_02_1300, 1218.4017811620001
experiment, 17, ./mid/d_p_23.mid, No, 2.0782387849999395, 2.064, 16, 2021_Feb_02_1300, 1243.4421103070001
experiment, 18, ./mid/d_t_19.mid, Yes, 1.2425334160000148, 1.23, 16, 2021_Feb_02_1300, 1269.008937784
experiment, 19, ./mid/d_p_2.mid, No, 1.1097553659999448, 1.097, 16, 2021_Feb_02_1300, 1294.0926794670002
experiment, 20, ./mid/d_t_23.mid, No, 1.423198948000163, 1.409, 16, 2021_Feb_02_1300, 1320.4184861820002
experiment, 21, ./mid/d_t_24.mid, No, 1.239826138999888, 1.227, 16, 2021_Feb_02_1300, 1345.8923319340001
experiment, 22, ./mid/d_t_2.mid, No, 1.099060611999903, 1.085, 16, 2021_Feb_02_1300, 1371.125551937
experiment, 23, ./mid/d_t_5.mid, Yes, 1.1111955520000265, 1.098, 16, 2021_Feb_02_1300, 1393.817942441
experiment, 24, ./mid/d_t_7.mid, No, 1.0581276720001824, 1.043, 16, 2021_Feb_02_1300, 1417.0520285500002
experiment, 25, ./mid/d_t_6.mid, Yes, 1.056932093000114, 1.043, 16, 2021_Feb_02_1300, 1444.775759591
experiment, 26, ./mid/d_t_18.mid, Yes, 1.110634128999891, 1.097, 16, 2021_Feb_02_1300, 1466.918495248
experiment, 27, ./mid/d_t_22.mid, Yes, 1.6258580000001075, 1.612, 16, 2021_Feb_02_1300, 1494.17560886
experiment, 28, ./mid/d_t_11.mid, Yes, 3.3446530270000494, 3.332, 16, 2021_Feb_02_1300, 1520.392301807
experiment, 29, ./mid/d_t_12.mid, No, 1.1878612739999426, 1.175, 16, 2021_Feb_02_1300, 1544.692357651
experiment, 30, ./mid/d_p_15.mid, No, 1.2992850749999434, 1.282, 16, 2021_Feb_02_1300, 1568.228367921
experiment, 31, ./mid/d_p_3.mid, No, 1.2800993760001802, 1.266, 16, 2021_Feb_02_1300, 1593.268487619
experiment, 32, ./mid/d_p_17.mid, No, 3.310004985999967, 3.296, 16, 2021_Feb_02_1300, 1618.975739767
experiment, 33, ./mid/d_p_8.mid, Yes, 1.3246090140000888, 1.312, 16, 2021_Feb_02_1300, 1643.225810359
