expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_t_2.mid, No, 1.4985755480001899, 1.486, 12, 2021_Jan_29_1146, 80.1803147380001
practice, 2, ./practice/d_p_1.mid, No, 1.221665733000009, 1.208, 12, 2021_Jan_29_1146, 103.69675801499989
practice, 3, ./practice/d_t_1.mid, Yes, 2.5992271149998487, 2.587, 12, 2021_Jan_29_1146, 128.24676631900002
practice, 4, ./practice/d_p_2.mid, Yes, 2.8611541980003494, 2.847, 12, 2021_Jan_29_1146, 156.63967042500008
experiment, 1, ./mid/d_t_20.mid, Yes, 1.166325641000185, 1.149, 12, 2021_Jan_29_1146, 192.81616865500018
experiment, 2, ./mid/d_t_4.mid, Yes, 1.2241883570000027, 1.21, 12, 2021_Jan_29_1146, 220.85573970099995
experiment, 3, ./mid/d_t_15.mid, Yes, 1.5266460940001707, 1.51, 12, 2021_Jan_29_1146, 244.08244417900005
experiment, 4, ./mid/d_t_18.mid, Yes, 2.536961645000247, 2.524, 12, 2021_Jan_29_1146, 267.6469946349998
experiment, 5, ./mid/d_t_2.mid, Yes, 1.7433570940002028, 1.729, 12, 2021_Jan_29_1146, 293.93936684300024
experiment, 6, ./mid/d_t_3.mid, Yes, 1.0887640260002627, 1.072, 12, 2021_Jan_29_1146, 317.0653024110002
experiment, 7, ./mid/d_p_17.mid, No, 1.2787580230001367, 1.265, 12, 2021_Jan_29_1146, 340.4966977089998
experiment, 8, ./mid/d_t_11.mid, Yes, 1.6767516159998195, 1.662, 12, 2021_Jan_29_1146, 364.8391199739999
experiment, 9, ./mid/d_p_7.mid, No, 5.224396565000006, 5.212, 12, 2021_Jan_29_1146, 392.9720899570002
experiment, 10, ./mid/d_p_18.mid, No, 3.995008477999818, 3.978, 12, 2021_Jan_29_1146, 419.46603580300007
experiment, 11, ./mid/d_p_9.mid, Yes, 1.6048671309999918, 1.592, 12, 2021_Jan_29_1146, 444.9461577950001
experiment, 12, ./mid/d_p_22.mid, Yes, 1.6759388660002514, 1.662, 12, 2021_Jan_29_1146, 469.95578487700004
experiment, 13, ./mid/d_p_11.mid, No, 1.3207197240003552, 1.309, 12, 2021_Jan_29_1146, 495.26323070599983
experiment, 14, ./mid/d_t_7.mid, No, 1.4093708020000122, 1.397, 12, 2021_Jan_29_1146, 518.7302148630001
experiment, 15, ./mid/d_t_9.mid, Yes, 1.0980623689997628, 1.086, 12, 2021_Jan_29_1146, 539.2631983890001
experiment, 16, ./mid/d_t_23.mid, Yes, 2.065436295999916, 2.053, 12, 2021_Jan_29_1146, 566.2634656710002
experiment, 17, ./mid/d_p_2.mid, Yes, 0.9283637990001807, 0.911, 12, 2021_Jan_29_1146, 590.915840522
experiment, 18, ./mid/d_p_1.mid, No, 1.1068377909996343, 1.094, 12, 2021_Jan_29_1146, 615.4299702339999
experiment, 19, ./mid/d_t_6.mid, No, 1.0599524350000138, 1.047, 12, 2021_Jan_29_1146, 643.1632769570001
