NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,69,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
18,206,62,79,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
19,252,60,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
20,388,64,86,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
21,469,62,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
22,566,65,80,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
23,651,64,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
24,746,67,88,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
25,794,65,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
26,937,65,86,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
27,985,67,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
28,1114,64,77,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
29,1194,65,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
30,1291,62,86,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
31,1295,64,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
32,1364,62,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
33,1511,60,72,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
34,1593,60,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
35,1701,62,81,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
36,1734,62,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
37,1885,64,75,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
38,1930,64,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
39,2072,65,78,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
40,2118,65,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
41,2262,67,77,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
42,2304,67,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
43,2444,65,79,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
44,2529,65,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
45,2623,64,79,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
46,2691,64,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
47,2808,62,71,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
48,2858,62,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
49,3009,60,67,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
50,3204,62,79,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
51,3263,60,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
52,3374,64,85,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
53,3435,62,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
54,3563,65,84,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
55,3655,64,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
56,3748,67,94,1,2,9,3,2,articulation,performing,2_p_stim_a.png,0
57,3796,65,64,0,2,9,3,2,articulation,performing,2_p_stim_a.png,0
