NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,53,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
18,271,62,65,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
19,287,60,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
20,560,64,64,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
21,626,62,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
22,836,65,64,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
23,838,64,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
24,1108,67,67,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
25,1110,65,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
26,1365,65,65,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
27,1384,67,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
28,1638,64,64,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
29,1641,65,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
30,1956,64,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
31,1959,62,61,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
32,2223,60,61,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
33,2237,62,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
34,2268,60,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
35,2515,62,62,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
36,2571,62,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
37,2765,64,70,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
38,2806,64,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
39,3023,65,66,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
40,3062,65,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
41,3308,67,62,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
42,3348,67,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
43,3563,65,55,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
44,3608,65,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
45,3834,64,61,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
46,3876,64,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
47,4099,62,58,1,2,1,3,7,articulation,performing,7_p_stim_a.png,0
48,4150,62,64,0,2,1,3,7,articulation,performing,7_p_stim_a.png,0
