NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,62,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
18,198,60,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
19,201,62,74,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
20,406,64,66,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
21,434,62,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
22,572,65,68,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
23,600,64,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
24,766,67,67,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
25,792,65,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
26,941,65,55,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
27,962,67,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
28,1137,64,64,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
29,1163,65,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
30,1328,62,61,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
31,1333,64,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
32,1518,60,58,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
33,1540,62,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
34,1712,60,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
35,1725,62,62,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
36,1933,64,57,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
37,1934,62,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
38,2115,64,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
39,2127,65,54,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
40,2314,67,60,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
41,2317,65,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
42,2504,65,65,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
43,2513,67,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
44,2707,64,68,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
45,2728,65,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
46,2882,62,75,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
47,2911,64,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
48,3081,60,88,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
49,3127,62,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
50,3288,62,87,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
51,3339,60,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
52,3483,64,80,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
53,3528,62,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
54,3665,65,71,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
55,3713,64,64,0,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
56,3851,67,74,1,2,26,1,6,dynamics,teaching,6_t_stim_d.png,0
