NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,63,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
18,242,78,72,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
19,325,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
20,455,79,81,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
21,511,78,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
22,689,76,75,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
23,725,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
24,931,72,70,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
25,940,76,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
26,1016,72,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
27,1153,67,63,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
28,1192,67,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
29,1364,67,71,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
30,1427,67,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
31,1584,67,63,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
32,1709,67,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
33,1832,79,65,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
34,2075,78,76,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
35,2125,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
36,2294,79,82,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
37,2377,78,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
38,2522,76,76,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
39,2543,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
40,2761,72,67,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
41,2774,76,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
42,3003,72,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
43,3008,76,68,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
44,3221,79,69,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
45,3243,76,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
46,3451,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
47,3465,84,75,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
48,3676,84,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
49,3683,83,66,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
50,3780,83,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
51,3911,81,78,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
52,3987,81,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
53,4129,81,81,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
54,4211,81,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
55,4357,81,80,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
56,4442,81,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
57,4570,83,80,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
58,4792,81,78,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
59,4822,83,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
60,4997,84,87,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
61,5036,81,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
62,5233,81,71,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
63,5315,84,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
64,5457,81,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
65,5460,78,68,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
66,5586,78,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
67,5677,79,70,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
68,5771,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
69,5930,79,81,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
70,6155,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
71,6442,79,76,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
72,6996,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
73,7403,77,61,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
74,7450,77,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
75,7635,77,61,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
76,7705,77,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
77,7847,76,69,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
78,7936,76,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
79,8073,76,66,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
80,8166,76,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
81,8330,74,65,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
82,8798,74,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
83,9245,79,68,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
84,9720,77,62,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
85,9747,79,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
86,10049,77,64,0,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
87,10206,76,59,1,2,120,8,2,1,articulation,performing,1_p_stim_a.png,0
