NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,63,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
18,278,78,76,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
19,368,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
20,512,79,77,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
21,542,78,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
22,750,76,75,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
23,800,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
24,1010,72,69,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
25,1064,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
26,1113,72,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
27,1303,67,45,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
28,1363,67,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
29,1565,67,40,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
30,1613,67,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
31,1816,67,50,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
32,1858,67,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
33,2146,79,55,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
34,2397,78,75,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
35,2476,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
36,2632,79,79,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
37,2667,78,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
38,2855,76,83,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
39,2994,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
40,3101,72,84,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
41,3124,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
42,3322,76,83,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
43,3373,72,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
44,3566,79,88,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
45,3645,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
46,3789,84,94,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
47,3812,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
48,4037,83,91,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
49,4102,84,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
50,4287,81,87,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
51,4308,83,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
52,4373,81,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
53,4527,81,94,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
54,4573,81,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
55,4763,81,83,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
56,4800,81,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
57,4998,83,83,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
58,5229,81,89,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
59,5316,83,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
60,5466,84,87,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
61,5493,81,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
62,5703,81,84,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
63,5736,84,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
64,5797,81,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
65,6002,78,68,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
66,6266,79,63,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
67,6283,78,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
68,6306,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
69,6544,79,49,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
70,6708,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
71,7115,79,47,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
72,7614,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
73,8288,77,63,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
74,8325,77,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
75,8554,77,57,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
76,8593,77,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
77,8790,76,60,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
78,8832,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
79,9028,76,52,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
80,9082,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
81,9294,74,58,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
82,9782,74,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
83,10342,79,63,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
84,10870,77,70,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
85,10936,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
86,11344,77,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
87,11370,76,60,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
88,11469,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
89,11614,76,78,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
90,11666,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
91,11832,76,84,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
92,11893,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
93,12060,76,91,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
94,12150,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
95,12305,81,88,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
96,12564,77,88,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
97,12667,81,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
98,12800,76,91,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
99,12855,77,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
100,13025,74,91,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
101,13074,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
102,13253,76,84,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
103,13295,74,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
104,13495,79,87,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
105,13570,76,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
106,13744,74,88,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
107,13899,79,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
108,13995,71,91,1,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
109,14054,74,64,0,2,110,15,4,5,articulation,performing,5_p_stim_a.png,0
