NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,85,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
18,281,78,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
19,333,79,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
20,553,79,79,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
21,596,78,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
22,837,76,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
23,906,79,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
24,1114,72,93,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
25,1171,76,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
26,1416,67,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
27,1440,72,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
28,1500,67,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
29,1694,67,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
30,1780,67,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
31,1975,67,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
32,2063,67,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
33,2270,79,90,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
34,2549,78,79,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
35,2600,79,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
36,2812,79,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
37,2864,78,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
38,3092,76,77,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
39,3098,79,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
40,3371,72,79,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
41,3408,76,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
42,3652,76,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
43,3683,72,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
44,3913,79,81,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
45,3950,76,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
46,4167,84,91,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
47,4204,79,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
48,4455,83,91,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
49,4574,84,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
50,4722,81,76,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
51,4735,83,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
52,4781,81,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
53,4988,81,69,1,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
54,5032,81,64,0,2,110,16,4,6,articulation,teaching,6_t_stim_a.png,0
