NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,63,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
18,342,78,77,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
19,417,79,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
20,588,79,85,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
21,617,78,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
22,840,76,81,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
23,881,79,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
24,1107,72,74,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
25,1152,76,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
26,1241,72,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
27,1392,67,58,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
28,1434,67,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
29,1653,67,58,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
30,1692,67,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
31,1872,67,71,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
32,1904,67,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
33,2209,79,79,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
34,2536,78,81,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
35,2625,79,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
36,2788,79,90,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
37,2840,78,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
38,3033,76,91,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
39,3097,79,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
40,3285,72,88,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
41,3353,76,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
42,3522,76,89,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
43,3591,72,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
44,3772,79,89,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
45,3831,76,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
46,4012,84,87,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
47,4025,79,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
48,4305,83,84,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
49,4373,84,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
50,4559,83,64,0,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
51,4661,81,65,1,2,110,15,2,8,articulation,teaching,8_t_stim_a.png,0
