expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_p_1.mid, Yes, 5.636656470000162, 5.623, 16, 2021_May_12_1146, 135.83886811399998
practice, 2, ./practice/a_t_2.mid, No, 2.2422384749997946, 2.228, 16, 2021_May_12_1146, 168.25536293300001
practice, 3, ./practice/a_p_2.mid, Yes, 1.747299466000186, 1.733, 16, 2021_May_12_1146, 197.11270054199986
practice, 4, ./practice/a_t_1.mid, Yes, 1.6561309660000916, 1.639, 16, 2021_May_12_1146, 230.03188743600003
experiment, 1, ./mid/a_t_1.mid, Yes, 3.4498139910001555, 3.437, 16, 2021_May_12_1146, 284.81263259800016
experiment, 2, ./mid/a_p_11.mid, No, 7.0606973840003775, 7.047, 16, 2021_May_12_1146, 325.2790774619998
experiment, 3, ./mid/a_t_5.mid, Yes, 3.5114019170000574, 3.499, 16, 2021_May_12_1146, 363.2787733979999
experiment, 4, ./mid/a_t_9.mid, No, 2.2102457020000656, 2.196, 16, 2021_May_12_1146, 398.1877343709998
experiment, 5, ./mid/a_p_10.mid, No, 1.165539186999922, 1.148, 16, 2021_May_12_1146, 430.6977418910001
experiment, 6, ./mid/a_p_8.mid, No, 1.394778390999818, 1.378, 16, 2021_May_12_1146, 463.03110170599984
experiment, 7, ./mid/a_t_18.mid, No, 2.2730343050002375, 2.261, 16, 2021_May_12_1146, 497.77848558000005
experiment, 8, ./mid/a_t_7.mid, Yes, 1.5135103610000442, 1.497, 16, 2021_May_12_1146, 531.7810967649998
experiment, 9, ./mid/a_p_9.mid, No, 1.4836348930002714, 1.467, 16, 2021_May_12_1146, 566.297590741
experiment, 10, ./mid/a_t_17.mid, No, 1.1281022769999254, 1.114, 16, 2021_May_12_1146, 600.2544351309998
experiment, 11, ./mid/a_p_4.mid, Yes, 1.4074771249997866, 1.394, 16, 2021_May_12_1146, 632.5782960460001
experiment, 12, ./mid/a_t_12.mid, Yes, 4.511707789999946, 4.499, 16, 2021_May_12_1146, 667.2285906809998
experiment, 13, ./mid/a_t_11.mid, Yes, 0.9317205739998826, 0.914, 16, 2021_May_12_1146, 698.4649552599999
experiment, 14, ./mid/a_t_15.mid, Yes, 1.623422197000309, 1.609, 16, 2021_May_12_1146, 732.7118985799998
experiment, 15, ./mid/a_p_16.mid, No, 2.425445626000055, 2.41, 16, 2021_May_12_1146, 766.7545604649999
experiment, 16, ./mid/a_p_5.mid, Yes, 4.129469335000067, 4.113, 16, 2021_May_12_1146, 803.2475757100001
experiment, 17, ./mid/a_p_6.mid, Yes, 15.675102257000162, 15.661, 16, 2021_May_12_1146, 849.737123245
experiment, 18, ./mid/a_p_3.mid, Yes, 5.088881145999949, 5.076, 16, 2021_May_12_1146, 888.3615749719997
experiment, 19, ./mid/a_p_7.mid, Yes, 1.305665122999926, 1.289, 16, 2021_May_12_1146, 919.3140538910002
experiment, 20, ./mid/a_p_15.mid, Yes, 1.1749470980003025, 1.162, 16, 2021_May_12_1146, 952.1036280089997
experiment, 21, ./mid/a_p_14.mid, Yes, 0.9431029270003819, 0.929, 16, 2021_May_12_1146, 985.2113322720002
experiment, 22, ./mid/a_p_12.mid, Yes, 0.8612005060003867, 0.847, 16, 2021_May_12_1146, 1018.570431486
experiment, 23, ./mid/a_t_6.mid, Yes, 1.2761888160002854, 1.262, 16, 2021_May_12_1146, 1049.853875702
experiment, 24, ./mid/a_t_14.mid, No, 2.0217034439997406, 2.008, 16, 2021_May_12_1146, 1081.944651246
experiment, 25, ./mid/a_t_2.mid, No, 1.9105419060001623, 1.898, 16, 2021_May_12_1146, 1116.5949606670001
experiment, 26, ./mid/a_p_2.mid, No, 1.3125212559998545, 1.299, 16, 2021_May_12_1146, 1150.68701991
experiment, 27, ./mid/a_t_10.mid, No, 1.424638089000382, 1.411, 16, 2021_May_12_1146, 1186.1279072849998
experiment, 28, ./mid/a_p_13.mid, Yes, 1.6792246400000295, 1.667, 16, 2021_May_12_1146, 1220.477966762
experiment, 29, ./mid/a_t_16.mid, Yes, 1.531945810000252, 1.519, 16, 2021_May_12_1146, 1255.8278864220001
experiment, 30, ./mid/a_t_4.mid, No, 0.9043365470001845, 0.89, 16, 2021_May_12_1146, 1289.3701377009997
experiment, 31, ./mid/a_p_1.mid, No, 0.910324848000073, 0.897, 16, 2021_May_12_1146, 1322.929184529
experiment, 32, ./mid/a_p_17.mid, No, 1.6252299139996467, 1.609, 16, 2021_May_12_1146, 1358.563626691
experiment, 33, ./mid/a_t_3.mid, Yes, 3.6464870619997782, 3.63, 16, 2021_May_12_1146, 1394.680521226
experiment, 34, ./mid/a_t_13.mid, No, 1.9931745859998955, 1.976, 16, 2021_May_12_1146, 1429.7968377060001
experiment, 35, ./mid/a_p_18.mid, Yes, 1.989527912000085, 1.976, 16, 2021_May_12_1146, 1463.844358842
experiment, 36, ./mid/a_t_8.mid, Yes, 1.5458404600003632, 1.533, 16, 2021_May_12_1146, 1499.2611540550001
