expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_p_2.mid, No, 2.703394890999789, 2.691, 19, 2021_Jul_29_1116, 87.48008976100027
practice, 2, ./practice/a_t_2.mid, Yes, 1.223071563999838, 1.211, 19, 2021_Jul_29_1116, 118.86368620099984
practice, 3, ./practice/a_t_1.mid, No, 2.3548553240002548, 2.342, 19, 2021_Jul_29_1116, 152.36324496499992
practice, 4, ./practice/a_p_1.mid, Yes, 2.2165718009996453, 2.2, 19, 2021_Jul_29_1116, 186.58248937999997
experiment, 1, ./mid/a_p_17.mid, Yes, 1.4295307769998544, 1.416, 19, 2021_Jul_29_1116, 229.8226790399999
experiment, 2, ./mid/a_t_13.mid, Yes, 1.343258015000174, 1.33, 19, 2021_Jul_29_1116, 263.6390546759999
experiment, 3, ./mid/a_t_18.mid, No, 7.388328534000266, 7.376, 19, 2021_Jul_29_1116, 303.84636947399986
experiment, 4, ./mid/a_p_4.mid, Yes, 2.2920668060000935, 2.28, 19, 2021_Jul_29_1116, 336.946476908
experiment, 5, ./mid/a_p_3.mid, No, 2.2665884259999984, 2.254, 19, 2021_Jul_29_1116, 372.63007584800016
experiment, 6, ./mid/a_p_13.mid, No, 1.6741741870000624, 1.661, 19, 2021_Jul_29_1116, 407.03911133300016
experiment, 7, ./mid/a_t_9.mid, Yes, 2.940619114999663, 2.927, 19, 2021_Jul_29_1116, 442.56341364699983
experiment, 8, ./mid/a_p_1.mid, No, 1.5897273450000284, 1.577, 19, 2021_Jul_29_1116, 476.83014504899984
experiment, 9, ./mid/a_t_5.mid, Yes, 1.8428748219998852, 1.829, 19, 2021_Jul_29_1116, 512.5725605010002
experiment, 10, ./mid/a_p_8.mid, Yes, 2.375306774999899, 2.362, 19, 2021_Jul_29_1116, 545.9052286239998
experiment, 11, ./mid/a_t_3.mid, No, 2.681647750999673, 2.665, 19, 2021_Jul_29_1116, 581.1992241510002
experiment, 12, ./mid/a_t_1.mid, Yes, 1.1263996269999552, 1.109, 19, 2021_Jul_29_1116, 615.2651295390001
experiment, 13, ./mid/a_t_10.mid, No, 3.631857253999897, 3.618, 19, 2021_Jul_29_1116, 652.8300417119999
experiment, 14, ./mid/a_p_5.mid, No, 3.1082676239998364, 3.095, 19, 2021_Jul_29_1116, 687.8889876060002
experiment, 15, ./mid/a_p_2.mid, Yes, 13.265125308999814, 13.251, 19, 2021_Jul_29_1116, 734.2799681609999
experiment, 16, ./mid/a_p_18.mid, Yes, 0.9109136059996672, 0.897, 19, 2021_Jul_29_1116, 767.23010424
experiment, 17, ./mid/a_t_17.mid, Yes, 1.1484318389998407, 1.136, 19, 2021_Jul_29_1116, 800.9468525749999
experiment, 18, ./mid/a_t_15.mid, Yes, 3.956294992000039, 3.939, 19, 2021_Jul_29_1116, 837.2659775319999
experiment, 19, ./mid/a_t_6.mid, No, 1.5063426330002585, 1.494, 19, 2021_Jul_29_1116, 868.5471192539999
experiment, 20, ./mid/a_t_14.mid, Yes, 8.876880196000002, 8.863, 19, 2021_Jul_29_1116, 907.3719873529999
experiment, 21, ./mid/a_t_4.mid, Yes, 1.16501675399968, 1.148, 19, 2021_Jul_29_1116, 940.999127609
experiment, 22, ./mid/a_p_14.mid, Yes, 1.3943586790001063, 1.382, 19, 2021_Jul_29_1116, 974.1136539530003
experiment, 23, ./mid/a_p_11.mid, Yes, 0.8452787450000869, 0.831, 19, 2021_Jul_29_1116, 1008.0301920800002
experiment, 24, ./mid/a_p_7.mid, No, 1.6128361309997672, 1.599, 19, 2021_Jul_29_1116, 1039.029833266
experiment, 25, ./mid/a_p_6.mid, Yes, 2.2246509480000896, 2.212, 19, 2021_Jul_29_1116, 1071.6635121110003
experiment, 26, ./mid/a_t_11.mid, Yes, 1.0778718579999804, 1.064, 19, 2021_Jul_29_1116, 1103.0467584880003
experiment, 27, ./mid/a_p_12.mid, Yes, 1.7773299279997445, 1.764, 19, 2021_Jul_29_1116, 1137.239264149
experiment, 28, ./mid/a_p_15.mid, No, 2.493061819000104, 2.48, 19, 2021_Jul_29_1116, 1171.038971471
experiment, 29, ./mid/a_t_8.mid, Yes, 4.1281498289999945, 4.114, 19, 2021_Jul_29_1116, 1208.863473593
experiment, 30, ./mid/a_p_10.mid, No, 1.893581524000183, 1.881, 19, 2021_Jul_29_1116, 1242.413376734
experiment, 31, ./mid/a_t_2.mid, Yes, 0.8126685890001681, 0.799, 19, 2021_Jul_29_1116, 1275.7226961720003
experiment, 32, ./mid/a_t_7.mid, No, 1.0431871499999943, 1.026, 19, 2021_Jul_29_1116, 1309.0995488580002
experiment, 33, ./mid/a_p_9.mid, No, 4.315195408000363, 4.301, 19, 2021_Jul_29_1116, 1345.896923146
experiment, 34, ./mid/a_t_12.mid, No, 4.845010402000298, 4.831, 19, 2021_Jul_29_1116, 1381.239496232
experiment, 35, ./mid/a_t_16.mid, Yes, 1.81673752100005, 1.8, 19, 2021_Jul_29_1116, 1416.682974804
experiment, 36, ./mid/a_p_16.mid, No, 1.287410176999856, 1.274, 19, 2021_Jul_29_1116, 1449.4968111160001
