expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_t_2.mid, Yes, 16.55062248599984, 16.538, 9, 2021_Mar_11_0918, 1072.40684076
practice, 2, ./practice/d_p_1.mid, No, 12.191736109999965, 12.175, 9, 2021_Mar_11_0918, 1120.875770814
practice, 3, ./practice/d_t_1.mid, No, 5.722527709999895, 5.71, 9, 2021_Mar_11_0918, 1161.574036888
practice, 4, ./practice/d_p_2.mid, No, 5.355422033999957, 5.341, 9, 2021_Mar_11_0918, 1220.806836562
experiment, 1, ./mid/d_p_3.mid, Yes, 3.5946519340000123, 3.582, 9, 2021_Mar_11_0918, 1267.206632729
experiment, 2, ./mid/d_t_10.mid, Yes, 4.980544054999882, 4.968, 9, 2021_Mar_11_0918, 1305.523333328
experiment, 3, ./mid/d_t_14.mid, No, 2.980132392999849, 2.968, 9, 2021_Mar_11_0918, 1341.556463313
experiment, 4, ./mid/d_t_4.mid, Yes, 1.6664583760000369, 1.654, 9, 2021_Mar_11_0918, 1376.3564091169999
experiment, 5, ./mid/d_p_1.mid, No, 2.621091966999984, 2.609, 9, 2021_Mar_11_0918, 1410.8731568399999
experiment, 6, ./mid/d_t_12.mid, No, 2.52375930900007, 2.511, 9, 2021_Mar_11_0918, 1446.9896318419999
experiment, 7, ./mid/d_p_14.mid, No, 3.2298342260000936, 3.213, 9, 2021_Mar_11_0918, 1490.791838541
experiment, 8, ./mid/d_t_9.mid, No, 2.557586823000065, 2.541, 9, 2021_Mar_11_0918, 1524.058146013
experiment, 9, ./mid/d_t_17.mid, Yes, 1.961422513000116, 1.949, 9, 2021_Mar_11_0918, 1557.92280735
experiment, 10, ./mid/d_p_18.mid, No, 3.527601537999999, 3.513, 9, 2021_Mar_11_0918, 1594.898507788
experiment, 11, ./mid/d_t_7.mid, Yes, 2.507054442000026, 2.494, 9, 2021_Mar_11_0918, 1630.106136235
experiment, 12, ./mid/d_t_5.mid, Yes, 2.7979529040001125, 2.784, 9, 2021_Mar_11_0918, 1668.372601261
experiment, 13, ./mid/d_p_16.mid, No, 2.0564551080001365, 2.044, 9, 2021_Mar_11_0918, 1704.789144306
experiment, 14, ./mid/d_t_13.mid, Yes, 2.6122727519998534, 2.599, 9, 2021_Mar_11_0918, 1741.048315812
experiment, 15, ./mid/d_p_7.mid, No, 4.313224606000176, 4.301, 9, 2021_Mar_11_0918, 1777.072843536
experiment, 16, ./mid/d_p_6.mid, No, 4.376450690999945, 4.363, 9, 2021_Mar_11_0918, 1813.739211898
experiment, 17, ./mid/d_t_11.mid, No, 3.2634222080000654, 3.251, 9, 2021_Mar_11_0918, 1850.372537201
experiment, 18, ./mid/d_t_6.mid, Yes, 2.004711068000006, 1.992, 9, 2021_Mar_11_0918, 1886.672626788
experiment, 19, ./mid/d_p_12.mid, No, 1.9575218939999104, 1.944, 9, 2021_Mar_11_0918, 1921.189146294
experiment, 20, ./mid/d_t_2.mid, No, 1.8273037339999973, 1.813, 9, 2021_Mar_11_0918, 1954.848427365
experiment, 21, ./mid/d_p_10.mid, No, 2.1460718950002047, 2.133, 9, 2021_Mar_11_0918, 1991.872751983
experiment, 22, ./mid/d_p_9.mid, Yes, 1.593796483999995, 1.581, 9, 2021_Mar_11_0918, 2025.4481416969998
experiment, 23, ./mid/d_t_1.mid, Yes, 13.855827539000074, 13.842, 9, 2021_Mar_11_0918, 2070.764567989
experiment, 24, ./mid/d_p_5.mid, No, 1.8989492099999552, 1.885, 9, 2021_Mar_11_0918, 2105.772698005
experiment, 25, ./mid/d_p_8.mid, No, 3.3937394189997576, 3.379, 9, 2021_Mar_11_0918, 2142.415231441
experiment, 26, ./mid/d_t_16.mid, Yes, 5.072323294999933, 5.055, 9, 2021_Mar_11_0918, 2180.425038547
experiment, 27, ./mid/d_p_4.mid, No, 18.411654451999766, 18.395, 9, 2021_Mar_11_0918, 2232.49189862
experiment, 28, ./mid/d_t_15.mid, Yes, 1.7432551150000108, 1.726, 9, 2021_Mar_11_0918, 2266.541996256
experiment, 29, ./mid/d_p_15.mid, Yes, 1.4109256590004406, 1.397, 9, 2021_Mar_11_0918, 2301.098321784
experiment, 30, ./mid/d_p_2.mid, No, 1.3121928559999105, 1.295, 9, 2021_Mar_11_0918, 2336.908700705
experiment, 31, ./mid/d_p_11.mid, Yes, 1.6011176259999047, 1.584, 9, 2021_Mar_11_0918, 2374.125552582
experiment, 32, ./mid/d_t_8.mid, No, 3.517988700999922, 3.501, 9, 2021_Mar_11_0918, 2409.79207662
experiment, 33, ./mid/d_t_18.mid, No, 2.738423930999943, 2.726, 9, 2021_Mar_11_0918, 2445.722910039
experiment, 34, ./mid/d_t_3.mid, No, 2.1434459940001034, 2.13, 9, 2021_Mar_11_0918, 2482.064853498
experiment, 35, ./mid/d_p_17.mid, Yes, 2.378617671000029, 2.366, 9, 2021_Mar_11_0918, 2517.556229601
experiment, 36, ./mid/d_p_13.mid, No, 2.1720677909997903, 2.16, 9, 2021_Mar_11_0918, 2553.4059823019998
