expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_t_2.mid, Yes, 16.490259141000024, 16.477, 17, 2021_Jun_08_1031, 1230.255616056
practice, 2, ./practice/d_t_1.mid, No, 3.7584265089999462, 3.745, 17, 2021_Jun_08_1031, 1270.181425362
practice, 3, ./practice/d_p_1.mid, No, 3.0764849719998892, 3.062, 17, 2021_Jun_08_1031, 1309.122106797
practice, 4, ./practice/d_p_2.mid, No, 2.066966739999998, 2.05, 17, 2021_Jun_08_1031, 1337.591013883
experiment, 1, ./mid/d_p_10.mid, Yes, 8.286618268999973, 8.274, 17, 2021_Jun_08_1031, 1407.321765489
experiment, 2, ./mid/d_p_11.mid, Yes, 2.20910623199984, 2.195, 17, 2021_Jun_08_1031, 1446.046882487
experiment, 3, ./mid/d_p_1.mid, No, 2.229200086999981, 2.217, 17, 2021_Jun_08_1031, 1480.1380148160001
experiment, 4, ./mid/d_p_8.mid, Yes, 15.175784474000011, 15.163, 17, 2021_Jun_08_1031, 1528.821093767
experiment, 5, ./mid/d_p_18.mid, Yes, 3.5092076589999124, 3.496, 17, 2021_Jun_08_1031, 1566.046414245
experiment, 6, ./mid/d_t_17.mid, Yes, 2.3909741649999887, 2.377, 17, 2021_Jun_08_1031, 1600.253768608
experiment, 7, ./mid/d_p_6.mid, Yes, 4.145629870999983, 4.132, 17, 2021_Jun_08_1031, 1637.01316293
experiment, 8, ./mid/d_p_15.mid, Yes, 2.8955060519999734, 2.882, 17, 2021_Jun_08_1031, 1673.436822011
experiment, 9, ./mid/d_t_5.mid, Yes, 2.0105130470001313, 2.0, 17, 2021_Jun_08_1031, 1710.64598971
experiment, 10, ./mid/d_t_15.mid, Yes, 1.311580782999954, 1.3, 17, 2021_Jun_08_1031, 1744.220081816
experiment, 11, ./mid/d_p_16.mid, Yes, 3.0750743749999856, 3.061, 17, 2021_Jun_08_1031, 1781.962785012
experiment, 12, ./mid/d_t_10.mid, No, 2.6312365539999973, 2.614, 17, 2021_Jun_08_1031, 1817.839331228
experiment, 13, ./mid/d_t_13.mid, Yes, 8.38223799399998, 8.368, 17, 2021_Jun_08_1031, 1860.270109696
experiment, 14, ./mid/d_p_13.mid, Yes, 1.4281337889999577, 1.414, 17, 2021_Jun_08_1031, 1896.345696237
experiment, 15, ./mid/d_t_4.mid, No, 2.744737944999997, 2.731, 17, 2021_Jun_08_1031, 1932.1621892659998
experiment, 16, ./mid/d_t_8.mid, No, 7.943607876999977, 7.931, 17, 2021_Jun_08_1031, 1972.4284241930002
experiment, 17, ./mid/d_t_1.mid, No, 1.5391339310003787, 1.526, 17, 2021_Jun_08_1031, 2005.170056885
experiment, 18, ./mid/d_p_17.mid, No, 1.4149972909999633, 1.402, 17, 2021_Jun_08_1031, 2039.8364440359999
experiment, 19, ./mid/d_t_16.mid, Yes, 1.291965307999817, 1.278, 17, 2021_Jun_08_1031, 2074.2456472689996
experiment, 20, ./mid/d_t_14.mid, Yes, 4.139516358999572, 4.126, 17, 2021_Jun_08_1031, 2111.319701355
experiment, 21, ./mid/d_t_11.mid, Yes, 1.7120498600002065, 1.7, 17, 2021_Jun_08_1031, 2146.6029307249996
experiment, 22, ./mid/d_p_12.mid, Yes, 0.8964476800001648, 0.88, 17, 2021_Jun_08_1031, 2180.255185878
experiment, 23, ./mid/d_t_7.mid, Yes, 1.9493926979998832, 1.937, 17, 2021_Jun_08_1031, 2214.2529337429996
experiment, 24, ./mid/d_p_9.mid, Yes, 1.2473549649998859, 1.233, 17, 2021_Jun_08_1031, 2247.702636685
experiment, 25, ./mid/d_p_4.mid, Yes, 2.1713500300002124, 2.159, 17, 2021_Jun_08_1031, 2283.252973631
experiment, 26, ./mid/d_t_9.mid, No, 1.082901148000019, 1.071, 17, 2021_Jun_08_1031, 2314.686251326
experiment, 27, ./mid/d_p_2.mid, Yes, 3.01811346400018, 3.001, 17, 2021_Jun_08_1031, 2351.238333254
experiment, 28, ./mid/d_t_2.mid, Yes, 1.1018388309998954, 1.085, 17, 2021_Jun_08_1031, 2384.271812351
experiment, 29, ./mid/d_p_5.mid, Yes, 3.509236218999831, 3.496, 17, 2021_Jun_08_1031, 2420.494595527
experiment, 30, ./mid/d_t_18.mid, Yes, 1.4095804240000689, 1.396, 17, 2021_Jun_08_1031, 2455.619232528
experiment, 31, ./mid/d_p_7.mid, Yes, 1.1249703260000388, 1.112, 17, 2021_Jun_08_1031, 2488.586054556
experiment, 32, ./mid/d_t_3.mid, Yes, 3.1392945779998627, 3.125, 17, 2021_Jun_08_1031, 2525.6043906339996
experiment, 33, ./mid/d_t_6.mid, Yes, 1.9306223559997306, 1.914, 17, 2021_Jun_08_1031, 2561.9053001549996
experiment, 34, ./mid/d_p_3.mid, Yes, 1.109771464000005, 1.093, 17, 2021_Jun_08_1031, 2595.922238667
experiment, 35, ./mid/d_p_14.mid, Yes, 2.5409021549999125, 2.527, 17, 2021_Jun_08_1031, 2630.7025997779997
experiment, 36, ./mid/d_t_12.mid, Yes, 1.810046858000078, 1.796, 17, 2021_Jun_08_1031, 2666.611473258
