expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_p_1.mid, No, 10.53110025199976, 10.517, 17, 2021_Feb_03_1042, 2344.622471639
practice, 2, ./practice/d_t_2.mid, Yes, 4.479022447999796, 4.465, 17, 2021_Feb_03_1042, 2374.964485955
practice, 3, ./practice/d_p_2.mid, No, 1.987976652999805, 1.976, 17, 2021_Feb_03_1042, 2401.122202632
practice, 4, ./practice/d_t_1.mid, No, 2.2928178659999503, 2.279, 17, 2021_Feb_03_1042, 2425.330836421
experiment, 1, ./mid/d_p_10.mid, No, 6.00959689299998, 5.996, 17, 2021_Feb_03_1042, 2537.597020868
experiment, 2, ./mid/d_t_2.mid, No, 1.7051977179999085, 1.691, 17, 2021_Feb_03_1042, 2564.246836493
experiment, 3, ./mid/d_p_9.mid, Yes, 1.9873455970000578, 1.975, 17, 2021_Feb_03_1042, 2590.437576374
experiment, 4, ./mid/d_t_23.mid, No, 1.8654092199999468, 1.853, 17, 2021_Feb_03_1042, 2617.321061068
experiment, 5, ./mid/d_p_3.mid, No, 4.895442457000172, 4.882, 17, 2021_Feb_03_1042, 2646.129660786
experiment, 6, ./mid/d_p_8.mid, No, 5.905760284999815, 5.892, 17, 2021_Feb_03_1042, 2675.270538636
experiment, 7, ./mid/d_t_22.mid, Yes, 2.7448866980003004, 2.733, 17, 2021_Feb_03_1042, 2703.854050439
experiment, 8, ./mid/d_p_1.mid, No, 3.6947215479999613, 3.678, 17, 2021_Feb_03_1042, 2731.039617671
experiment, 9, ./mid/d_t_14.mid, No, 1.0227265379999153, 1.009, 17, 2021_Feb_03_1042, 2753.946283441
experiment, 10, ./mid/d_t_24.mid, No, 2.011463391000234, 1.998, 17, 2021_Feb_03_1042, 2780.145789366
experiment, 11, ./mid/d_p_23.mid, No, 1.6928806509999959, 1.68, 17, 2021_Feb_03_1042, 2805.095911626
experiment, 12, ./mid/d_p_11.mid, Yes, 1.693962375999945, 1.682, 17, 2021_Feb_03_1042, 2831.320298822
experiment, 13, ./mid/d_t_20.mid, Yes, 7.287014286000158, 7.275, 17, 2021_Feb_03_1042, 2864.336909156
experiment, 14, ./mid/d_t_21.mid, Yes, 1.5297113460001128, 1.517, 17, 2021_Feb_03_1042, 2890.870063366
experiment, 15, ./mid/d_p_5.mid, Yes, 1.2414458380003452, 1.227, 17, 2021_Feb_03_1042, 2915.796101328
experiment, 16, ./mid/d_t_13.mid, Yes, 1.4897027229999367, 1.476, 17, 2021_Feb_03_1042, 2939.99574723
experiment, 17, ./mid/d_p_15.mid, No, 1.4358221909997155, 1.423, 17, 2021_Feb_03_1042, 2963.736658599
experiment, 18, ./mid/d_t_3.mid, Yes, 1.7304871690002983, 1.718, 17, 2021_Feb_03_1042, 2987.520157366
experiment, 19, ./mid/d_t_7.mid, Yes, 1.4227568639998935, 1.406, 17, 2021_Feb_03_1042, 3011.08888866
experiment, 20, ./mid/d_p_19.mid, Yes, 1.9781225759998051, 1.964, 17, 2021_Feb_03_1042, 3035.303259549
experiment, 21, ./mid/d_t_12.mid, No, 1.588453723999919, 1.574, 17, 2021_Feb_03_1042, 3060.062342041
experiment, 22, ./mid/d_t_10.mid, No, 1.6248306030001913, 1.612, 17, 2021_Feb_03_1042, 3083.678890985
experiment, 23, ./mid/d_p_21.mid, No, 1.207635675000347, 1.194, 17, 2021_Feb_03_1042, 3107.536577298
experiment, 24, ./mid/d_t_8.mid, Yes, 0.9084386510003242, 0.892, 17, 2021_Feb_03_1042, 3130.372243584
