expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_t_2.mid, Yes, 5.682415611999886, 5.669, 21, 2021_Aug_24_0928, 402.47928689599996
practice, 2, ./practice/a_p_1.mid, Yes, 5.848401306999904, 5.836, 21, 2021_Aug_24_0928, 441.87925674199994
practice, 3, ./practice/a_t_1.mid, No, 3.8980624569999236, 3.886, 21, 2021_Aug_24_0928, 480.16225516
practice, 4, ./practice/a_p_2.mid, No, 3.4453416490000563, 3.431, 21, 2021_Aug_24_0928, 512.8714408249999
experiment, 1, ./mid/a_p_9.mid, Yes, 11.33058350300007, 11.318, 21, 2021_Aug_24_0928, 585.5122547100001
experiment, 2, ./mid/a_p_13.mid, No, 3.1444051460000537, 3.131, 21, 2021_Aug_24_0928, 622.071242263
experiment, 3, ./mid/a_p_15.mid, No, 1.8258068400000411, 1.813, 21, 2021_Aug_24_0928, 655.9955448669999
experiment, 4, ./mid/a_p_6.mid, Yes, 2.3697799930000656, 2.357, 21, 2021_Aug_24_0928, 689.6287229210001
experiment, 5, ./mid/a_p_18.mid, Yes, 2.9716556349999337, 2.959, 21, 2021_Aug_24_0928, 725.6120466199999
experiment, 6, ./mid/a_p_11.mid, No, 4.047559588000013, 4.034, 21, 2021_Aug_24_0928, 763.1117001490001
experiment, 7, ./mid/a_t_7.mid, No, 2.2946339529999022, 2.282, 21, 2021_Aug_24_0928, 798.378533937
experiment, 8, ./mid/a_t_17.mid, No, 2.248624897999889, 2.237, 21, 2021_Aug_24_0928, 833.8450825650001
experiment, 9, ./mid/a_t_12.mid, No, 1.4950040300000182, 1.482, 21, 2021_Aug_24_0928, 866.337695182
experiment, 10, ./mid/a_p_3.mid, Yes, 1.7824340999998185, 1.768, 21, 2021_Aug_24_0928, 901.837869497
experiment, 11, ./mid/a_p_1.mid, No, 1.6344286039998224, 1.618, 21, 2021_Aug_24_0928, 937.6811131139999
experiment, 12, ./mid/a_p_8.mid, No, 1.8263568419999956, 1.812, 21, 2021_Aug_24_0928, 971.8954009129999
experiment, 13, ./mid/a_t_18.mid, No, 2.9816523929998766, 2.969, 21, 2021_Aug_24_0928, 1008.045515611
experiment, 14, ./mid/a_p_5.mid, No, 1.6610660200001348, 1.644, 21, 2021_Aug_24_0928, 1042.6479418539998
experiment, 15, ./mid/a_t_10.mid, No, 1.6587453580000329, 1.645, 21, 2021_Aug_24_0928, 1079.370922309
experiment, 16, ./mid/a_t_8.mid, Yes, 1.9441589699999895, 1.931, 21, 2021_Aug_24_0928, 1116.204464125
experiment, 17, ./mid/a_t_11.mid, Yes, 1.473890250000295, 1.46, 21, 2021_Aug_24_0928, 1148.895619412
experiment, 18, ./mid/a_p_10.mid, No, 1.7626990339999793, 1.749, 21, 2021_Aug_24_0928, 1182.728861084
experiment, 19, ./mid/a_t_4.mid, No, 2.0766853130003256, 2.063, 21, 2021_Aug_24_0928, 1218.1546116559998
experiment, 20, ./mid/a_p_12.mid, Yes, 2.777187925999897, 2.765, 21, 2021_Aug_24_0928, 1254.2627229149998
experiment, 21, ./mid/a_t_2.mid, Yes, 1.727160091999849, 1.71, 21, 2021_Aug_24_0928, 1291.497930433
experiment, 22, ./mid/a_p_2.mid, Yes, 1.5258811860003334, 1.513, 21, 2021_Aug_24_0928, 1326.6623756029999
experiment, 23, ./mid/a_p_16.mid, Yes, 1.8459075539999503, 1.833, 21, 2021_Aug_24_0928, 1361.1962249439998
experiment, 24, ./mid/a_t_3.mid, Yes, 1.7384275310000703, 1.726, 21, 2021_Aug_24_0928, 1395.595884331
experiment, 25, ./mid/a_t_1.mid, Yes, 1.462840645000142, 1.446, 21, 2021_Aug_24_0928, 1430.948324214
experiment, 26, ./mid/a_t_14.mid, Yes, 3.255030056999658, 3.243, 21, 2021_Aug_24_0928, 1465.9460421579997
experiment, 27, ./mid/a_t_13.mid, Yes, 2.0422506979998616, 2.024, 21, 2021_Aug_24_0928, 1500.7498063429998
experiment, 28, ./mid/a_p_17.mid, Yes, 1.6113593489999403, 1.598, 21, 2021_Aug_24_0928, 1536.5386022459998
experiment, 29, ./mid/a_t_5.mid, Yes, 1.7614778689999184, 1.749, 21, 2021_Aug_24_0928, 1573.1964959319998
experiment, 30, ./mid/a_p_14.mid, Yes, 1.448155721999683, 1.434, 21, 2021_Aug_24_0928, 1608.2387220599999
experiment, 31, ./mid/a_t_15.mid, Yes, 1.617091081000126, 1.6, 21, 2021_Aug_24_0928, 1643.1984069119999
experiment, 32, ./mid/a_t_16.mid, Yes, 1.8926804939997055, 1.879, 21, 2021_Aug_24_0928, 1680.3127878199998
experiment, 33, ./mid/a_t_9.mid, Yes, 1.4418961370001853, 1.428, 21, 2021_Aug_24_0928, 1714.2296373899999
experiment, 34, ./mid/a_t_6.mid, Yes, 3.396024048000072, 3.384, 21, 2021_Aug_24_0928, 1747.6798972749998
experiment, 35, ./mid/a_p_4.mid, Yes, 1.6953689649999433, 1.681, 21, 2021_Aug_24_0928, 1780.4056782049997
experiment, 36, ./mid/a_p_7.mid, Yes, 1.912275387000136, 1.895, 21, 2021_Aug_24_0928, 1813.432061468
