expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/a_t_1.mid, Yes, 33.24051581799995, 33.228, 2, 2021_Feb_24_1525, 1033.0422953290001
practice, 2, ./practice/a_p_2.mid, Yes, 6.428480517000025, 6.414, 2, 2021_Feb_24_1525, 1078.0509442080001
practice, 3, ./practice/a_t_2.mid, Yes, 4.756412289000082, 4.744, 2, 2021_Feb_24_1525, 1113.508858978
practice, 4, ./practice/a_p_1.mid, No, 2.804608118000033, 2.792, 2, 2021_Feb_24_1525, 1148.808250348
experiment, 1, ./mid/a_t_5.mid, Yes, 7.165850038999906, 7.149, 2, 2021_Feb_24_1525, 1211.79405133
experiment, 2, ./mid/a_p_14.mid, No, 3.2978313019998495, 3.285, 2, 2021_Feb_24_1525, 1248.774356507
experiment, 3, ./mid/a_t_15.mid, No, 4.644078199999967, 4.631, 2, 2021_Feb_24_1525, 1287.207893651
experiment, 4, ./mid/a_p_3.mid, No, 8.504837593000047, 8.491, 2, 2021_Feb_24_1525, 1329.907485962
experiment, 5, ./mid/a_t_1.mid, No, 2.6758768100000907, 2.663, 2, 2021_Feb_24_1525, 1365.974369434
experiment, 6, ./mid/a_t_10.mid, No, 5.907704608999893, 5.89, 2, 2021_Feb_24_1525, 1407.144732654
experiment, 7, ./mid/a_p_6.mid, Yes, 3.424857733999943, 3.412, 2, 2021_Feb_24_1525, 1441.924214531
experiment, 8, ./mid/a_p_10.mid, Yes, 11.02762615000006, 11.014, 2, 2021_Feb_24_1525, 1485.08297734
experiment, 9, ./mid/a_p_2.mid, Yes, 1.7569097260000035, 1.739, 2, 2021_Feb_24_1525, 1520.29247329
experiment, 10, ./mid/a_p_12.mid, No, 2.427948964999814, 2.414, 2, 2021_Feb_24_1525, 1556.133195076
experiment, 11, ./mid/a_t_11.mid, No, 3.0387971220000054, 3.026, 2, 2021_Feb_24_1525, 1590.290657391
experiment, 12, ./mid/a_t_16.mid, Yes, 2.574527018999788, 2.561, 2, 2021_Feb_24_1525, 1627.63301654
experiment, 13, ./mid/a_p_5.mid, No, 2.2934410039999875, 2.276, 2, 2021_Feb_24_1525, 1663.3089823130001
experiment, 14, ./mid/a_p_16.mid, Yes, 3.030065336000007, 3.017, 2, 2021_Feb_24_1525, 1703.490452122
experiment, 15, ./mid/a_p_1.mid, Yes, 3.388971040000115, 3.376, 2, 2021_Feb_24_1525, 1740.590483635
experiment, 16, ./mid/a_t_12.mid, No, 2.573171334000108, 2.559, 2, 2021_Feb_24_1525, 1775.1495253150001
experiment, 17, ./mid/a_p_4.mid, Yes, 3.2778804950000904, 3.266, 2, 2021_Feb_24_1525, 1809.973226265
experiment, 18, ./mid/a_t_17.mid, Yes, 2.0284965019998253, 2.014, 2, 2021_Feb_24_1525, 1846.082922814
experiment, 19, ./mid/a_t_7.mid, Yes, 2.611030921000065, 2.599, 2, 2021_Feb_24_1525, 1881.9570351720001
experiment, 20, ./mid/a_p_9.mid, No, 1.9811292739998407, 1.969, 2, 2021_Feb_24_1525, 1916.8734710200001
experiment, 21, ./mid/a_t_9.mid, Yes, 1.5128297149999526, 1.501, 2, 2021_Feb_24_1525, 1951.190307851
experiment, 22, ./mid/a_t_18.mid, No, 2.5440638599998238, 2.531, 2, 2021_Feb_24_1525, 1986.749306031
experiment, 23, ./mid/a_t_14.mid, No, 2.803582118000122, 2.789, 2, 2021_Feb_24_1525, 2020.5328485220002
experiment, 24, ./mid/a_p_17.mid, No, 2.0045339439998315, 1.992, 2, 2021_Feb_24_1525, 2057.056896739
experiment, 25, ./mid/a_t_4.mid, Yes, 2.1607866980002655, 2.149, 2, 2021_Feb_24_1525, 2092.623647195
experiment, 26, ./mid/a_t_8.mid, No, 2.2118399810001392, 2.198, 2, 2021_Feb_24_1525, 2129.01595985
experiment, 27, ./mid/a_t_3.mid, Yes, 2.0284780219999448, 2.012, 2, 2021_Feb_24_1525, 2163.959254882
experiment, 28, ./mid/a_p_18.mid, Yes, 1.8762709249999716, 1.862, 2, 2021_Feb_24_1525, 2198.532846409
experiment, 29, ./mid/a_p_15.mid, No, 2.3827162319998934, 2.37, 2, 2021_Feb_24_1525, 2232.990341151
experiment, 30, ./mid/a_p_7.mid, Yes, 1.6640880290001405, 1.647, 2, 2021_Feb_24_1525, 2264.55900243
experiment, 31, ./mid/a_t_6.mid, No, 2.8226009170002726, 2.81, 2, 2021_Feb_24_1525, 2297.6568658710003
experiment, 32, ./mid/a_p_11.mid, No, 2.547603219999928, 2.531, 2, 2021_Feb_24_1525, 2333.658915971
experiment, 33, ./mid/a_t_13.mid, Yes, 2.5427653229999123, 2.526, 2, 2021_Feb_24_1525, 2369.2924622220003
experiment, 34, ./mid/a_t_2.mid, No, 1.8075600870001836, 1.791, 2, 2021_Feb_24_1525, 2404.0754921440002
experiment, 35, ./mid/a_p_13.mid, Yes, 1.8563779129999602, 1.842, 2, 2021_Feb_24_1525, 2438.856687312
experiment, 36, ./mid/a_p_8.mid, No, 1.528441975000078, 1.516, 2, 2021_Feb_24_1525, 2471.773440156
