expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_t_1.mid, No, 8.386941871999966, 8.373, 7, 2021_Mar_09_1243, 799.83310638
practice, 2, ./practice/d_p_1.mid, Yes, 3.890933182000026, 3.878, 7, 2021_Mar_09_1243, 839.566335061
practice, 3, ./practice/d_t_2.mid, Yes, 7.1676388870000665, 7.151, 7, 2021_Mar_09_1243, 882.684810489
practice, 4, ./practice/d_p_2.mid, No, 3.4220954240000765, 3.409, 7, 2021_Mar_09_1243, 912.466213682
experiment, 1, ./mid/d_p_6.mid, No, 5.231053569000096, 5.217, 7, 2021_Mar_09_1243, 966.432499622
experiment, 2, ./mid/d_p_16.mid, Yes, 2.1917843119999816, 2.174, 7, 2021_Mar_09_1243, 1003.234235876
experiment, 3, ./mid/d_t_7.mid, Yes, 2.315341182000111, 2.301, 7, 2021_Mar_09_1243, 1038.215574498
experiment, 4, ./mid/d_p_7.mid, No, 1.9265074290001394, 1.913, 7, 2021_Mar_09_1243, 1071.924888655
experiment, 5, ./mid/d_t_18.mid, Yes, 1.1795345639998231, 1.166, 7, 2021_Mar_09_1243, 1108.615544766
experiment, 6, ./mid/d_t_5.mid, Yes, 2.3922863130001133, 2.378, 7, 2021_Mar_09_1243, 1146.565082845
experiment, 7, ./mid/d_p_2.mid, Yes, 6.540109892000146, 6.523, 7, 2021_Mar_09_1243, 1187.434482682
experiment, 8, ./mid/d_p_13.mid, No, 10.228296804000138, 10.212, 7, 2021_Mar_09_1243, 1231.751054599
experiment, 9, ./mid/d_p_15.mid, No, 1.428577801999836, 1.414, 7, 2021_Mar_09_1243, 1266.358365411
experiment, 10, ./mid/d_p_12.mid, No, 2.1559665869999662, 2.143, 7, 2021_Mar_09_1243, 1302.248822057
experiment, 11, ./mid/d_t_10.mid, No, 2.025641124999993, 2.011, 7, 2021_Mar_09_1243, 1337.774263558
experiment, 12, ./mid/d_p_17.mid, Yes, 2.4781314459999066, 2.464, 7, 2021_Mar_09_1243, 1373.874680144
experiment, 13, ./mid/d_p_14.mid, No, 1.157151555999917, 1.145, 7, 2021_Mar_09_1243, 1407.348580378
experiment, 14, ./mid/d_p_10.mid, Yes, 1.0599188890000732, 1.046, 7, 2021_Mar_09_1243, 1443.824672174
experiment, 15, ./mid/d_t_14.mid, Yes, 1.1821713659999205, 1.168, 7, 2021_Mar_09_1243, 1477.974145675
experiment, 16, ./mid/d_t_12.mid, No, 1.0322847959998853, 1.015, 7, 2021_Mar_09_1243, 1512.617782903
experiment, 17, ./mid/d_t_4.mid, Yes, 2.7483671039999535, 2.731, 7, 2021_Mar_09_1243, 1548.650222839
experiment, 18, ./mid/d_p_4.mid, No, 1.1260038109999186, 1.112, 7, 2021_Mar_09_1243, 1583.498683853
experiment, 19, ./mid/d_p_3.mid, No, 1.7680990710000515, 1.751, 7, 2021_Mar_09_1243, 1618.2845897509999
experiment, 20, ./mid/d_t_6.mid, No, 1.71247199000004, 1.696, 7, 2021_Mar_09_1243, 1654.450899244
experiment, 21, ./mid/d_t_16.mid, No, 1.1458360710000761, 1.134, 7, 2021_Mar_09_1243, 1689.24838465
experiment, 22, ./mid/d_p_5.mid, Yes, 0.9650361020001128, 0.948, 7, 2021_Mar_09_1243, 1723.434349391
experiment, 23, ./mid/d_p_1.mid, Yes, 1.1396323230001144, 1.127, 7, 2021_Mar_09_1243, 1756.215253696
experiment, 24, ./mid/d_t_3.mid, No, 1.0615789400001177, 1.045, 7, 2021_Mar_09_1243, 1791.617657213
experiment, 25, ./mid/d_t_9.mid, Yes, 3.2080267300000287, 3.195, 7, 2021_Mar_09_1243, 1825.465550968
experiment, 26, ./mid/d_t_17.mid, No, 1.690224697000076, 1.676, 7, 2021_Mar_09_1243, 1858.915199005
experiment, 27, ./mid/d_p_18.mid, Yes, 0.9953470589998688, 0.983, 7, 2021_Mar_09_1243, 1893.13202882
experiment, 28, ./mid/d_p_9.mid, No, 0.941192620000038, 0.929, 7, 2021_Mar_09_1243, 1926.148592739
experiment, 29, ./mid/d_t_15.mid, No, 1.1873496700000032, 1.175, 7, 2021_Mar_09_1243, 1959.91537748
experiment, 30, ./mid/d_t_13.mid, Yes, 0.8901193120000244, 0.873, 7, 2021_Mar_09_1243, 1994.5013024149998
experiment, 31, ./mid/d_t_11.mid, No, 0.8804511080002158, 0.864, 7, 2021_Mar_09_1243, 2028.3680040089998
experiment, 32, ./mid/d_t_2.mid, No, 1.1430612940002902, 1.131, 7, 2021_Mar_09_1243, 2061.215277348
experiment, 33, ./mid/d_t_1.mid, Yes, 1.3931991559998096, 1.379, 7, 2021_Mar_09_1243, 2093.658004747
experiment, 34, ./mid/d_p_8.mid, No, 0.7663843509999424, 0.753, 7, 2021_Mar_09_1243, 2127.691187511
experiment, 35, ./mid/d_p_11.mid, Yes, 2.1333191429998806, 2.116, 7, 2021_Mar_09_1243, 2165.334768719
experiment, 36, ./mid/d_t_8.mid, No, 0.971932494000157, 0.955, 7, 2021_Mar_09_1243, 2198.217869905
