expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_t_2.mid, Yes, 15.338183477000143, 15.325, 19, 2021_Jul_29_1035, 898.241068995
practice, 2, ./practice/d_p_1.mid, No, 9.257875526999896, 9.243, 19, 2021_Jul_29_1035, 945.23307084
practice, 3, ./practice/d_t_1.mid, No, 2.460663315000147, 2.447, 19, 2021_Jul_29_1035, 982.9829636230002
practice, 4, ./practice/d_p_2.mid, No, 2.6935420929999054, 2.68, 19, 2021_Jul_29_1035, 1036.256125936
experiment, 1, ./mid/d_t_14.mid, Yes, 2.2743851109999014, 2.258, 19, 2021_Jul_29_1035, 1098.375300379
experiment, 2, ./mid/d_p_10.mid, Yes, 3.0336420270000417, 3.017, 19, 2021_Jul_29_1035, 1136.892654787
experiment, 3, ./mid/d_p_8.mid, No, 3.225136759999941, 3.208, 19, 2021_Jul_29_1035, 1173.908170843
experiment, 4, ./mid/d_p_5.mid, No, 2.758671993000007, 2.745, 19, 2021_Jul_29_1035, 1209.806227275
experiment, 5, ./mid/d_p_18.mid, No, 3.1114221640000324, 3.095, 19, 2021_Jul_29_1035, 1246.490842767
experiment, 6, ./mid/d_p_4.mid, Yes, 1.377329201000066, 1.364, 19, 2021_Jul_29_1035, 1281.37197537
experiment, 7, ./mid/d_t_7.mid, Yes, 1.9421765279998908, 1.926, 19, 2021_Jul_29_1035, 1316.240050646
experiment, 8, ./mid/d_t_6.mid, Yes, 13.993640827000036, 13.98, 19, 2021_Jul_29_1035, 1364.564545146
experiment, 9, ./mid/d_p_3.mid, No, 1.0429795350000859, 1.03, 19, 2021_Jul_29_1035, 1398.681175565
experiment, 10, ./mid/d_t_13.mid, Yes, 14.011189679999916, 13.999, 19, 2021_Jul_29_1035, 1446.172236129
experiment, 11, ./mid/d_t_3.mid, No, 2.3205507519999173, 2.308, 19, 2021_Jul_29_1035, 1482.472230158
experiment, 12, ./mid/d_p_16.mid, No, 1.191512431000092, 1.179, 19, 2021_Jul_29_1035, 1518.02209416
experiment, 13, ./mid/d_t_9.mid, Yes, 1.8499466350001512, 1.833, 19, 2021_Jul_29_1035, 1550.4413820910002
experiment, 14, ./mid/d_t_17.mid, No, 2.013406154999984, 1.997, 19, 2021_Jul_29_1035, 1584.1074852640002
experiment, 15, ./mid/d_t_15.mid, Yes, 1.2059972570000355, 1.193, 19, 2021_Jul_29_1035, 1617.6637329290002
experiment, 16, ./mid/d_t_2.mid, No, 1.3617499530000714, 1.347, 19, 2021_Jul_29_1035, 1650.9980287180001
experiment, 17, ./mid/d_p_11.mid, Yes, 1.6945769999999811, 1.682, 19, 2021_Jul_29_1035, 1688.288687271
experiment, 18, ./mid/d_t_12.mid, No, 1.9102061470000535, 1.898, 19, 2021_Jul_29_1035, 1723.205119207
experiment, 19, ./mid/d_t_10.mid, Yes, 0.9663764440001614, 0.95, 19, 2021_Jul_29_1035, 1756.607576136
experiment, 20, ./mid/d_p_14.mid, No, 1.278645946999859, 1.262, 19, 2021_Jul_29_1035, 1789.74121911
experiment, 21, ./mid/d_t_16.mid, No, 1.7854103360000408, 1.768, 19, 2021_Jul_29_1035, 1824.507424197
experiment, 22, ./mid/d_p_7.mid, No, 1.2383491149998918, 1.225, 19, 2021_Jul_29_1035, 1857.104948181
experiment, 23, ./mid/d_p_9.mid, Yes, 2.341925869999841, 2.328, 19, 2021_Jul_29_1035, 1891.497626722
experiment, 24, ./mid/d_t_5.mid, Yes, 1.3181437790003656, 1.304, 19, 2021_Jul_29_1035, 1927.7142305230002
experiment, 25, ./mid/d_p_15.mid, No, 1.8890969579997545, 1.877, 19, 2021_Jul_29_1035, 1962.371944364
experiment, 26, ./mid/d_p_2.mid, Yes, 2.0612163169998894, 2.047, 19, 2021_Jul_29_1035, 1998.321608077
experiment, 27, ./mid/d_p_6.mid, No, 10.733612440999877, 10.721, 19, 2021_Jul_29_1035, 2041.2552659330001
experiment, 28, ./mid/d_p_1.mid, No, 3.7435556699997505, 3.729, 19, 2021_Jul_29_1035, 2076.8973163799997
experiment, 29, ./mid/d_t_1.mid, No, 8.066492790000211, 8.052, 19, 2021_Jul_29_1035, 2116.04008123
experiment, 30, ./mid/d_p_13.mid, Yes, 1.7562115030000314, 1.742, 19, 2021_Jul_29_1035, 2151.231031775
experiment, 31, ./mid/d_p_12.mid, No, 1.8938998419998825, 1.877, 19, 2021_Jul_29_1035, 2185.4075017669998
experiment, 32, ./mid/d_t_4.mid, Yes, 2.547153001999959, 2.535, 19, 2021_Jul_29_1035, 2220.571685949
experiment, 33, ./mid/d_t_11.mid, Yes, 1.9768821170000592, 1.963, 19, 2021_Jul_29_1035, 2255.480376208
experiment, 34, ./mid/d_t_8.mid, No, 10.727642537000065, 10.716, 19, 2021_Jul_29_1035, 2298.30443221
experiment, 35, ./mid/d_t_18.mid, Yes, 3.4814629420002348, 3.469, 19, 2021_Jul_29_1035, 2334.738481852
experiment, 36, ./mid/d_p_17.mid, Yes, 1.0625570480001443, 1.05, 19, 2021_Jul_29_1035, 2369.5050306189996
