expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_p_2.mid, Yes, 6.453752270001132, 6.441, 18, 2021_Jun_28_1649, 2525.9433318249994
practice, 2, ./practice/d_t_1.mid, No, 2.194403773999511, 2.182, 18, 2021_Jun_28_1649, 2563.2761012289993
practice, 3, ./practice/d_t_2.mid, No, 3.1070716490012273, 3.093, 18, 2021_Jun_28_1649, 2602.626038664999
practice, 4, ./practice/d_p_1.mid, Yes, 1.5624307349989977, 1.55, 18, 2021_Jun_28_1649, 2640.5256769850002
experiment, 1, ./mid/d_t_7.mid, Yes, 1.9624332549992687, 1.949, 18, 2021_Jun_28_1649, 2688.101323318
experiment, 2, ./mid/d_t_10.mid, No, 2.5420903869999165, 2.529, 18, 2021_Jun_28_1649, 2727.351176426
experiment, 3, ./mid/d_t_1.mid, No, 1.527559468999243, 1.515, 18, 2021_Jun_28_1649, 2760.891847671999
experiment, 4, ./mid/d_t_8.mid, No, 1.6468150390010123, 1.634, 18, 2021_Jun_28_1649, 2795.3249723089993
experiment, 5, ./mid/d_t_9.mid, No, 1.4923283129992342, 1.478, 18, 2021_Jun_28_1649, 2827.8013456379995
experiment, 6, ./mid/d_t_5.mid, Yes, 1.3882546339991677, 1.375, 18, 2021_Jun_28_1649, 2864.741380177
experiment, 7, ./mid/d_t_13.mid, Yes, 1.3636242100001255, 1.347, 18, 2021_Jun_28_1649, 2899.827274702
experiment, 8, ./mid/d_p_15.mid, No, 2.0887617459993635, 2.075, 18, 2021_Jun_28_1649, 2935.274834864
experiment, 9, ./mid/d_t_2.mid, No, 1.2551687270006369, 1.243, 18, 2021_Jun_28_1649, 2969.308253006
experiment, 10, ./mid/d_t_15.mid, Yes, 1.7776807219997863, 1.765, 18, 2021_Jun_28_1649, 3004.0913467419996
experiment, 11, ./mid/d_t_18.mid, No, 1.7113908910014288, 1.699, 18, 2021_Jun_28_1649, 3039.291386716999
experiment, 12, ./mid/d_t_11.mid, No, 1.565510677999555, 1.549, 18, 2021_Jun_28_1649, 3074.310588082999
experiment, 13, ./mid/d_p_2.mid, No, 1.979904664998685, 1.967, 18, 2021_Jun_28_1649, 3110.824552857999
experiment, 14, ./mid/d_p_9.mid, No, 1.5318453299987596, 1.515, 18, 2021_Jun_28_1649, 3144.7102091369998
experiment, 15, ./mid/d_p_12.mid, No, 1.3444434220000403, 1.328, 18, 2021_Jun_28_1649, 3178.8930654569995
experiment, 16, ./mid/d_p_10.mid, No, 1.1600952820008388, 1.146, 18, 2021_Jun_28_1649, 3215.4334863189997
experiment, 17, ./mid/d_p_17.mid, Yes, 1.712973925001279, 1.699, 18, 2021_Jun_28_1649, 3250.6905724459994
experiment, 18, ./mid/d_p_1.mid, No, 1.1154521540011046, 1.103, 18, 2021_Jun_28_1649, 3283.541107081999
experiment, 19, ./mid/d_t_16.mid, Yes, 3.6061330169995927, 3.594, 18, 2021_Jun_28_1649, 3320.3743674439993
experiment, 20, ./mid/d_p_8.mid, Yes, 2.44027987499976, 2.426, 18, 2021_Jun_28_1649, 3356.350005962
experiment, 21, ./mid/d_p_14.mid, No, 1.5906349270007922, 1.574, 18, 2021_Jun_28_1649, 3390.659792425
experiment, 22, ./mid/d_t_4.mid, Yes, 1.7441156019995105, 1.731, 18, 2021_Jun_28_1649, 3425.416735621
experiment, 23, ./mid/d_p_3.mid, No, 2.290885754999181, 2.278, 18, 2021_Jun_28_1649, 3460.540791121999
experiment, 24, ./mid/d_t_6.mid, Yes, 1.9075511379996897, 1.893, 18, 2021_Jun_28_1649, 3497.0002671069997
experiment, 25, ./mid/d_p_18.mid, No, 1.5772294309990684, 1.563, 18, 2021_Jun_28_1649, 3531.932755071999
experiment, 26, ./mid/d_t_14.mid, No, 1.5660174819986423, 1.553, 18, 2021_Jun_28_1649, 3566.4573811579994
experiment, 27, ./mid/d_t_3.mid, Yes, 1.4967127210002218, 1.484, 18, 2021_Jun_28_1649, 3601.924068258999
experiment, 28, ./mid/d_t_12.mid, Yes, 1.5471307080006227, 1.535, 18, 2021_Jun_28_1649, 3637.223858775
experiment, 29, ./mid/d_p_16.mid, No, 1.9126713990008284, 1.9, 18, 2021_Jun_28_1649, 3673.6405491820005
experiment, 30, ./mid/d_p_5.mid, No, 1.3197962750000443, 1.307, 18, 2021_Jun_28_1649, 3707.7824124359995
experiment, 31, ./mid/d_p_13.mid, No, 1.4761031479993107, 1.464, 18, 2021_Jun_28_1649, 3742.7570954599996
experiment, 32, ./mid/d_p_11.mid, No, 5.190191959000003, 5.178, 18, 2021_Jun_28_1649, 3784.223704005999
experiment, 33, ./mid/d_t_17.mid, Yes, 1.194345837999208, 1.181, 18, 2021_Jun_28_1649, 3816.949706046
experiment, 34, ./mid/d_p_6.mid, No, 1.2761267419991782, 1.264, 18, 2021_Jun_28_1649, 3850.8405196210006
experiment, 35, ./mid/d_p_7.mid, Yes, 1.1413362759994925, 1.129, 18, 2021_Jun_28_1649, 3883.757347175
experiment, 36, ./mid/d_p_4.mid, Yes, 1.361886096001399, 1.348, 18, 2021_Jun_28_1649, 3918.6994895179996
