NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,64,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
18,242,60,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
19,255,62,75,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
20,494,64,64,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
21,503,62,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
22,777,65,66,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
23,797,64,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
24,981,65,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
25,999,67,75,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
26,1251,65,78,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
27,1261,67,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
28,1469,65,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
29,1486,64,74,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
30,1758,62,79,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
31,1773,64,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
32,1853,62,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
33,2024,60,77,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
34,2119,60,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
35,2251,62,83,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
36,2342,62,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
37,2523,64,73,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
38,2593,64,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
39,2743,65,79,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
40,2838,65,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
41,2987,67,84,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
42,3101,67,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
43,3213,65,80,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
44,3306,65,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
45,3471,64,71,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
46,3527,64,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
47,3733,62,76,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
48,3799,62,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
49,3993,60,61,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
50,4197,60,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
51,4219,62,64,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
52,4421,64,69,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
53,4435,62,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
54,4716,65,62,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
55,4725,64,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
56,4920,65,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
57,4963,67,60,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
58,5225,65,72,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
59,5231,67,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
60,5468,65,64,0,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
61,5481,64,70,1,2,5,1,3,articulation,teaching,3_t_stim_a.png,0
