NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,48,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
18,236,62,62,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
19,283,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
20,459,64,64,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
21,472,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
22,662,65,72,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
23,690,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
24,869,67,68,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
25,871,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
26,1093,65,64,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
27,1098,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
28,1316,64,61,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
29,1322,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
30,1523,62,61,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
31,1557,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
32,1663,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
33,1756,60,62,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
34,1812,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
35,1985,62,65,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
36,2028,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
37,2188,64,71,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
38,2277,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
39,2400,65,68,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
40,2486,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
41,2619,67,71,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
42,2698,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
43,2830,65,66,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
44,2925,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
45,3039,64,72,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
46,3129,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
47,3262,62,70,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
48,3355,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
49,3554,60,46,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
50,3785,62,62,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
51,3832,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
52,3999,64,60,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
53,4021,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
54,4210,65,68,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
55,4237,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
56,4428,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
57,4429,67,68,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
58,4617,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
59,4637,65,65,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
60,4873,64,56,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
61,4910,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
62,5062,62,65,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
63,5096,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
64,5163,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
65,5313,60,66,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
66,5353,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
67,5528,62,78,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
68,5566,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
69,5743,64,79,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
70,5783,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
71,5943,65,82,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
72,6040,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
73,6174,67,76,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
74,6259,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
75,6380,65,80,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
76,6471,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
77,6594,64,76,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
78,6671,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
79,6806,62,75,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
80,6909,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
81,7115,60,57,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
82,9705,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
83,10009,67,76,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
84,10067,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
85,10231,65,75,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
86,10279,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
87,10440,64,75,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
88,10520,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
89,10662,62,72,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
90,10719,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
91,10892,60,63,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
92,10934,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
93,11090,62,73,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
94,11140,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
95,11298,64,72,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
96,11338,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
97,11503,65,77,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
98,11591,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
99,11742,67,65,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
100,11962,65,63,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
101,11967,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
102,12179,64,66,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
103,12210,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
104,12395,62,69,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
105,12409,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
106,12613,60,65,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
107,12619,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
108,12838,62,69,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
109,12872,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
110,13042,64,74,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
111,13054,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
112,13256,65,68,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
113,13305,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
114,13422,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
115,13529,67,76,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
116,13601,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
117,13743,65,72,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
118,13830,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
119,13962,64,73,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
120,14045,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
121,14180,62,76,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
122,14263,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
123,14402,60,68,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
124,14456,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
125,14622,62,76,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
126,14686,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
127,14842,64,66,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
128,14915,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
129,15052,65,67,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
130,15147,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
131,15328,67,61,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
132,15555,65,68,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
133,15567,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
134,15768,64,66,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
135,15812,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
136,15966,62,69,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
137,15976,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
138,16184,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
139,16187,60,65,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
140,16421,62,66,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
141,16436,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
142,16623,64,65,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
143,16639,62,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
144,16836,65,70,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
145,16877,64,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
146,17046,65,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
147,17148,67,74,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
148,18978,67,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
149,19013,60,58,1,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
150,20822,60,64,0,2,12,3,4,articulation,teaching,4_t_stim_a.png,0
