NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,103,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
18,192,62,102,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
19,234,60,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
20,354,64,98,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
21,418,62,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
22,503,65,96,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
23,553,64,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
24,670,67,93,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
25,693,65,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
26,843,65,88,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
27,889,67,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
28,996,64,87,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
29,1044,65,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
30,1156,62,78,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
31,1164,64,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
32,1287,62,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
33,1351,60,55,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
34,1526,60,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
35,1531,62,71,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
36,1688,64,66,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
37,1718,62,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
38,1830,65,70,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
39,1840,64,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
40,2013,65,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
41,2018,67,68,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
42,2181,65,56,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
43,2195,67,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
44,2318,64,60,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
45,2372,65,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
46,2495,64,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
47,2498,62,66,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
48,2584,62,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
49,2648,60,95,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
50,2824,62,103,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
51,2872,60,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
52,2994,64,105,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
53,3054,62,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
54,3142,65,96,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
55,3196,64,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
56,3304,67,88,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
57,3349,65,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
58,3466,65,72,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
59,3495,67,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
60,3631,64,78,1,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
61,3703,65,64,0,2,24,2,7,dynamics,teaching,7_t_stim_d.png,0
