NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,76,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
18,164,62,81,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
19,235,60,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
20,325,64,84,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
21,363,62,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
22,474,65,79,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
23,495,64,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
24,631,67,89,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
25,649,65,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
26,776,65,79,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
27,824,67,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
28,930,64,81,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
29,982,65,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
30,1084,62,82,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
31,1109,64,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
32,1256,62,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
33,1264,60,72,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
34,1415,62,59,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
35,1418,60,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
36,1568,62,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
37,1595,64,54,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
38,1723,64,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
39,1754,65,58,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
40,1903,65,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
41,1921,67,67,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
42,2054,65,59,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
43,2057,67,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
44,2222,64,75,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
45,2237,65,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
46,2365,62,76,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
47,2382,64,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
48,2530,60,95,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
49,2535,62,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
50,2692,62,94,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
51,2747,60,64,0,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
52,2845,64,88,1,2,10,2,4,dynamics,performing,4_p_stim_d.png,0
