expMode,trialNumber,midFile,rating,RT1 (manual),RT2 (ratingScale),subjectNumber,date,globalClock
practice, 1, ./practice/d_t_1.mid, No, 1.651902355999482, 1.638, 19, 2021_Feb_04_1548, 27.95641586599959
practice, 2, ./practice/d_p_1.mid, No, 0.9216920700018818, 0.908, 19, 2021_Feb_04_1548, 50.997100302000035
practice, 3, ./practice/d_p_2.mid, No, 1.5761721769995347, 1.562, 19, 2021_Feb_04_1548, 76.78955906099873
practice, 4, ./practice/d_t_2.mid, No, 1.4938083320012083, 1.48, 19, 2021_Feb_04_1548, 103.83041338600015
experiment, 1, ./mid/d_t_6.mid, No, 1.0933338590002677, 1.077, 19, 2021_Feb_04_1548, 135.43235689399808
experiment, 2, ./mid/d_t_15.mid, No, 0.7443753919978917, 0.73, 19, 2021_Feb_04_1548, 157.963574393998
experiment, 3, ./mid/d_t_10.mid, No, 0.757863508999435, 0.744, 19, 2021_Feb_04_1548, 180.7637644259994
experiment, 4, ./mid/d_t_9.mid, No, 0.8924955460024648, 0.876, 19, 2021_Feb_04_1548, 201.41539317899878
experiment, 5, ./mid/d_p_11.mid, Yes, 0.9144119840020721, 0.902, 19, 2021_Feb_04_1548, 226.4803773859967
experiment, 6, ./mid/d_p_5.mid, Yes, 0.939398752998386, 0.927, 19, 2021_Feb_04_1548, 251.3472577959983
experiment, 7, ./mid/d_p_12.mid, Yes, 2.8964160959985747, 2.883, 19, 2021_Feb_04_1548, 275.84693237899774
experiment, 8, ./mid/d_p_18.mid, No, 1.1396277189996908, 1.125, 19, 2021_Feb_04_1548, 299.8064370100001
experiment, 9, ./mid/d_t_2.mid, Yes, 5.973122580002382, 5.96, 19, 2021_Feb_04_1548, 329.8137457239973
experiment, 10, ./mid/d_t_21.mid, Yes, 0.9373234869999578, 0.925, 19, 2021_Feb_04_1548, 355.8468859859968
experiment, 11, ./mid/d_t_16.mid, Yes, 1.1158811159984907, 1.102, 19, 2021_Feb_04_1548, 380.05593563899674
experiment, 12, ./mid/d_p_14.mid, No, 0.8119046190004156, 0.795, 19, 2021_Feb_04_1548, 403.9161296839993
experiment, 13, ./mid/d_p_23.mid, No, 2.205876125000941, 2.192, 19, 2021_Feb_04_1548, 428.92238967199955
experiment, 14, ./mid/d_p_21.mid, No, 1.1888179460001993, 1.172, 19, 2021_Feb_04_1548, 452.98263956499795
experiment, 15, ./mid/d_p_20.mid, No, 1.4806135120015824, 1.464, 19, 2021_Feb_04_1548, 477.34957698499784
experiment, 16, ./mid/d_t_8.mid, No, 1.5955506069985859, 1.583, 19, 2021_Feb_04_1548, 500.88015773699954
experiment, 17, ./mid/d_t_5.mid, No, 0.9632470840006135, 0.951, 19, 2021_Feb_04_1548, 523.663253814997
experiment, 18, ./mid/d_t_14.mid, No, 5.5409619090023625, 5.527, 19, 2021_Feb_04_1548, 550.8969259829973
experiment, 19, ./mid/d_t_13.mid, No, 1.0932428070009337, 1.08, 19, 2021_Feb_04_1548, 574.4894526219978
experiment, 20, ./mid/d_t_24.mid, No, 2.195209972000157, 2.181, 19, 2021_Feb_04_1548, 600.8966041979984
experiment, 21, ./mid/d_t_23.mid, No, 2.162372309998318, 2.149, 19, 2021_Feb_04_1548, 629.2971116689987
experiment, 22, ./mid/d_p_17.mid, No, 1.5287684059985622, 1.516, 19, 2021_Feb_04_1548, 653.2803165019977
experiment, 23, ./mid/d_t_18.mid, No, 9.125971636000031, 9.112, 19, 2021_Feb_04_1548, 683.4800651119986
experiment, 24, ./mid/d_p_3.mid, No, 9.777476545001264, 9.764, 19, 2021_Feb_04_1548, 716.8894196189976
experiment, 25, ./mid/d_t_19.mid, No, 37.33583489100056, 37.322, 19, 2021_Feb_04_1548, 778.4225995249981
experiment, 26, ./mid/d_t_20.mid, No, 12.143916729997727, 12.13, 19, 2021_Feb_04_1548, 817.4724433060001
experiment, 27, ./mid/d_p_19.mid, No, 71.0308662110001, 71.014, 19, 2021_Feb_04_1548, 910.665245336997
experiment, 28, ./mid/d_t_4.mid, No, 146.69313878600224, 146.68, 19, 2021_Feb_04_1548, 1084.154298317997
experiment, 29, ./mid/d_p_22.mid, Yes, 2.2598080999996455, 2.246, 19, 2021_Feb_04_1548, 1110.0712092289978
experiment, 30, ./mid/d_t_17.mid, No, 1.5986305419974087, 1.586, 19, 2021_Feb_04_1548, 1134.7704031899993
experiment, 31, ./mid/d_t_12.mid, No, 0.7044019139975717, 0.69, 19, 2021_Feb_04_1548, 1158.7283236389994
experiment, 32, ./mid/d_p_13.mid, Yes, 3.847102684001584, 3.833, 19, 2021_Feb_04_1548, 1185.1614856059969
experiment, 33, ./mid/d_p_7.mid, No, 2.0607946400014043, 2.047, 19, 2021_Feb_04_1548, 1210.4539077089976
experiment, 34, ./mid/d_p_6.mid, No, 1.4100926229984907, 1.397, 19, 2021_Feb_04_1548, 1236.0371702349985
experiment, 35, ./mid/d_p_24.mid, No, 1.7156979389983462, 1.702, 19, 2021_Feb_04_1548, 1260.6874145429974
experiment, 36, ./mid/d_t_22.mid, Yes, 25.37179329799983, 25.358, 19, 2021_Feb_04_1548, 1311.7446945939992
experiment, 37, ./mid/d_p_1.mid, No, 1.240992268998525, 1.228, 19, 2021_Feb_04_1548, 1336.478204316998
