NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,48,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
18,173,60,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
19,220,62,62,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
20,435,62,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
21,439,64,61,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
22,613,64,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
23,646,65,65,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
24,848,65,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
25,872,67,62,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
26,1072,67,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
27,1085,65,63,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
28,1295,65,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
29,1311,64,57,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
30,1528,64,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
31,1538,62,60,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
32,1735,62,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
33,1757,60,59,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
34,1812,60,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
35,1972,62,62,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
36,2008,62,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
37,2184,64,65,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
38,2237,64,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
39,2400,65,63,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
40,2446,65,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
41,2624,67,60,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
42,2672,67,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
43,2838,65,63,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
44,2883,65,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
45,3063,64,59,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
46,3111,64,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
47,3271,62,66,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
48,3316,62,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
49,3515,60,63,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
50,3713,60,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
51,3730,62,63,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
52,3946,64,56,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
53,3949,62,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
54,4155,65,63,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
55,4158,64,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
56,4333,65,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
57,4385,67,46,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
58,4587,67,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
59,4601,65,67,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
60,4810,65,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
61,4824,64,56,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
62,5024,64,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
63,5032,62,58,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
64,5228,62,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
65,5255,60,58,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
66,5310,60,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
67,5451,62,69,1,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
68,5484,62,64,0,2,13,2,8,articulation,teaching,8_t_stim_a.png,0
