NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,74,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
18,280,78,81,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
19,297,79,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
20,550,78,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
21,553,79,74,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
22,817,76,70,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
23,857,79,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
24,1064,76,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
25,1074,72,76,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
26,1274,72,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
27,1357,67,66,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
28,1399,67,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
29,1630,67,58,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
30,1667,67,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
31,1901,67,68,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
32,1935,67,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
33,2172,79,71,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
34,2442,78,80,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
35,2465,79,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
36,2712,79,76,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
37,2740,78,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
38,2982,76,70,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
39,2985,79,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
40,3242,72,79,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
41,3287,76,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
42,3515,76,78,1,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
43,3552,72,64,0,2,110,4,3,2,dynamics,teaching,2_t_stim_d.png,0
