NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,88,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
18,248,78,86,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
19,278,79,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
20,493,79,98,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
21,514,78,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
22,754,76,89,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
23,794,79,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
24,1007,72,94,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
25,1054,76,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
26,1108,72,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
27,1286,67,57,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
28,1332,67,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
29,1549,67,66,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
30,1589,67,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
31,1820,67,50,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
32,1867,67,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
33,2081,79,97,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
34,2329,78,99,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
35,2379,79,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
36,2593,79,97,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
37,2599,78,64,0,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
38,2854,76,91,1,2,110,17,2,4,dynamics,teaching,4_t_stim_d.png,0
