NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,80,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
18,208,62,84,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
19,223,60,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
20,404,64,80,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
21,434,62,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
22,582,65,72,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
23,608,64,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
24,763,67,77,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
25,784,65,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
26,959,65,75,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
27,972,67,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
28,1153,64,72,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
29,1181,65,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
30,1346,62,67,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
31,1360,64,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
32,1542,60,62,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
33,1546,62,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
34,1739,62,67,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
35,1740,60,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
36,1942,64,65,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
37,1952,62,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
38,2135,65,63,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
39,2136,64,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
40,2315,67,60,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
41,2318,65,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
42,2490,67,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
43,2500,65,70,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
44,2690,65,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
45,2699,64,62,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
46,2861,64,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
47,2872,62,60,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
48,3063,60,70,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
49,3076,62,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
50,3290,62,73,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
51,3297,60,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
52,3489,64,62,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
53,3516,62,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
54,3681,65,56,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
55,3692,64,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
56,3854,67,62,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
57,3901,65,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
58,4060,65,56,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
59,4066,67,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
60,4248,64,66,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
61,4281,65,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
62,4444,62,57,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
63,4455,64,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
64,4632,60,56,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
65,4646,62,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
66,4837,60,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
67,4842,62,56,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
68,5036,64,58,1,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
69,5049,62,64,0,2,26,3,1,dynamics,performing,1_p_stim_d.png,0
