NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,71,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
18,192,62,81,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
19,239,60,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
20,386,64,86,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
21,432,62,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
22,567,65,91,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
23,590,64,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
24,753,67,91,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
25,769,65,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
26,946,65,81,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
27,1000,67,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
28,1142,64,89,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
29,1154,65,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
30,1330,62,82,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
31,1339,64,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
32,1504,62,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
33,1544,60,57,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
34,1732,60,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
35,1740,62,64,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
36,1924,62,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
37,1927,64,64,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
38,2111,64,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
39,2142,65,58,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
40,2325,65,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
41,2365,67,56,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
42,2540,65,67,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
43,2542,67,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
44,2708,65,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
45,2720,64,67,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
46,2933,62,77,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
47,2936,64,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
48,3118,60,89,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
49,3133,62,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
50,3313,62,89,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
51,3358,60,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
52,3504,64,89,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
53,3545,62,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
54,3685,65,85,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
55,3727,64,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
56,3899,67,93,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
57,3911,65,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
58,4088,65,81,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
59,4141,67,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
60,4270,64,83,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
61,4299,65,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
62,4472,64,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
63,4474,62,72,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
64,4653,62,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
65,4668,60,59,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
66,4853,60,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
67,4871,62,64,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
68,5061,62,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
69,5066,64,64,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
70,5275,64,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
71,5295,65,63,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
72,5441,65,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
73,5469,67,63,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
74,5659,67,64,0,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
75,5667,65,70,1,2,34,2,1,dynamics,teaching,1_t_stim_d.png,0
