NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,100,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
18,180,62,96,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
19,233,60,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
20,349,64,100,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
21,407,62,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
22,500,65,96,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
23,552,64,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
24,670,67,94,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
25,698,65,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
26,834,65,81,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
27,866,67,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
28,991,64,80,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
29,1056,65,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
30,1163,62,68,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
31,1191,64,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
32,1286,62,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
33,1339,60,62,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
34,1493,60,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
35,1524,62,55,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
36,1691,64,57,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
37,1716,62,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
38,1853,64,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
39,1856,65,62,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
40,2027,65,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
41,2043,67,60,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
42,2218,65,63,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
43,2239,67,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
44,2410,64,55,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
45,2415,65,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
46,2574,64,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
47,2577,62,65,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
48,2703,62,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
49,2739,60,86,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
50,2910,62,99,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
51,2950,60,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
52,3079,64,95,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
53,3151,62,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
54,3237,65,95,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
55,3278,64,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
56,3407,67,89,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
57,3439,65,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
58,3574,65,71,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
59,3607,67,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
60,3736,64,80,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
61,3811,65,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
62,3900,62,72,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
63,3919,64,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
64,4024,62,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
65,4088,60,52,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
66,4236,60,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
67,4268,62,64,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
68,4428,64,60,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
69,4445,62,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
70,4594,65,67,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
71,4604,64,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
72,4779,65,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
73,4789,67,62,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
74,4947,65,60,1,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
75,4992,67,64,0,2,24,2,8,dynamics,teaching,8_t_stim_d.png,0
