NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,63,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
18,212,62,81,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
19,239,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
20,387,64,79,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
21,427,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
22,572,65,81,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
23,594,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
24,752,67,78,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
25,777,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
26,949,65,81,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
27,993,67,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
28,1103,64,80,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
29,1123,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
30,1295,62,89,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
31,1310,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
32,1402,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
33,1474,60,82,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
34,1555,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
35,1673,62,75,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
36,1705,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
37,1844,64,86,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
38,1877,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
39,2019,65,90,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
40,2095,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
41,2199,67,89,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
42,2279,67,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
43,2375,65,82,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
44,2441,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
45,2562,64,85,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
46,2594,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
47,2756,62,79,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
48,2794,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
49,2933,60,79,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
50,3132,62,79,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
51,3167,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
52,3307,64,85,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
53,3348,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
54,3485,65,79,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
55,3526,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
56,3686,67,90,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
57,3701,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
58,3869,65,85,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
59,3880,67,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
60,4036,64,79,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
61,4053,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
62,4225,62,83,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
63,4237,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
64,4313,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
65,4421,60,81,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
66,4489,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
67,4622,62,74,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
68,4654,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
69,4809,64,75,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
70,4841,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
71,4979,65,77,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
72,5012,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
73,5168,67,73,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
74,5209,67,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
75,5346,65,82,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
76,5389,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
77,5525,64,78,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
78,5561,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
79,5713,62,81,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
80,5757,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
81,5908,60,71,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
82,8383,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
83,8832,67,72,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
84,8875,67,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
85,9028,65,71,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
86,9074,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
87,9217,64,69,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
88,9258,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
89,9394,62,73,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
90,9428,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
91,9563,60,69,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
92,9610,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
93,9755,62,72,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
94,9789,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
95,9935,64,72,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
96,9967,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
97,10102,65,80,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
98,10141,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
99,10308,67,81,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
100,10517,65,75,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
101,10545,67,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
102,10689,64,76,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
103,10708,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
104,10848,62,85,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
105,10870,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
106,11035,60,82,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
107,11047,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
108,11236,62,85,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
109,11254,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
110,11420,64,82,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
111,11439,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
112,11584,65,80,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
113,11585,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
114,11671,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
115,11778,67,78,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
116,11826,67,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
117,11958,65,75,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
118,12000,65,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
119,12143,64,66,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
120,12183,64,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
121,12345,62,57,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
122,12382,62,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
123,12510,60,76,1,2,34,3,2,articulation,performing,2_p_stim_a.png,0
124,12547,60,64,0,2,34,3,2,articulation,performing,2_p_stim_a.png,0
