NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,69,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
18,243,62,80,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
19,315,60,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
20,486,64,81,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
21,557,62,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
22,720,65,85,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
23,755,64,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
24,959,67,81,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
25,991,65,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
26,1197,65,84,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
27,1241,67,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
28,1421,64,78,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
29,1466,65,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
30,1665,62,80,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
31,1718,64,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
32,1907,60,64,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
33,1924,62,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
34,2147,62,60,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
35,2157,60,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
36,2395,64,59,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
37,2421,62,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
38,2592,64,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
39,2619,65,57,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
40,2874,65,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
41,2875,67,57,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
42,3122,65,56,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
43,3123,67,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
44,3361,64,56,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
45,3367,65,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
46,3590,62,69,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
47,3613,64,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
48,3839,60,81,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
49,3902,62,64,0,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
50,4083,62,79,1,2,1,4,2,dynamics,performing,2_p_stim_d.png,0
