NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,86,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
18,183,62,91,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
19,237,60,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
20,341,64,89,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
21,413,62,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
22,479,65,91,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
23,525,64,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
24,644,67,85,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
25,662,65,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
26,814,65,80,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
27,819,67,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
28,962,64,81,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
29,1028,65,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
30,1126,62,74,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
31,1133,64,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
32,1235,62,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
33,1297,60,63,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
34,1440,60,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
35,1457,62,63,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
36,1610,64,58,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
37,1635,62,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
38,1757,65,63,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
39,1769,64,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
40,1920,65,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
41,1957,67,57,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
42,2102,67,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
43,2114,65,59,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
44,2269,64,62,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
45,2354,65,64,0,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
46,2423,62,72,1,2,24,4,8,dynamics,performing,8_p_stim_d.png,0
