NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,62,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
18,240,62,69,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
19,253,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
20,449,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
21,451,64,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
22,653,65,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
23,666,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
24,864,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
25,867,67,78,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
26,1083,65,71,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
27,1091,67,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
28,1304,64,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
29,1327,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
30,1523,62,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
31,1637,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
32,1708,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
33,1726,60,72,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
34,1811,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
35,1948,62,76,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
36,2004,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
37,2147,64,71,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
38,2232,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
39,2366,65,81,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
40,2455,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
41,2576,67,70,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
42,2639,67,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
43,2794,65,80,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
44,2847,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
45,2988,64,76,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
46,3046,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
47,3200,62,78,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
48,3236,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
49,3434,60,66,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
50,3698,62,75,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
51,3720,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
52,3905,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
53,3912,64,69,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
54,4120,65,78,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
55,4136,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
56,4340,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
57,4350,67,75,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
58,4562,65,77,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
59,4577,67,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
60,4810,64,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
61,4824,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
62,5028,62,75,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
63,5104,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
64,5268,60,78,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
65,5269,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
66,5390,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
67,5500,62,76,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
68,5592,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
69,5733,64,76,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
70,5829,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
71,5938,65,80,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
72,6040,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
73,6178,67,72,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
74,6279,67,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
75,6395,65,81,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
76,6491,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
77,6629,64,78,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
78,6726,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
79,6863,62,79,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
80,6930,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
81,7138,60,69,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
82,10006,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
83,10575,67,76,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
84,10685,67,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
85,10808,65,70,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
86,10881,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
87,11040,64,73,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
88,11098,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
89,11254,62,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
90,11304,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
91,11466,60,71,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
92,11572,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
93,11700,62,76,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
94,11784,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
95,11902,64,75,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
96,11992,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
97,12131,65,65,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
98,12184,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
99,12410,67,60,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
100,12650,67,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
101,12654,65,62,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
102,12876,64,66,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
103,12878,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
104,13097,62,66,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
105,13198,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
106,13308,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
107,13324,60,64,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
108,13541,62,65,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
109,13556,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
110,13760,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
111,13762,64,67,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
112,13975,65,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
113,14000,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
114,14107,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
115,14224,67,78,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
116,14316,67,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
117,14454,65,88,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
118,14556,65,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
119,14664,64,74,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
120,14728,64,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
121,14873,62,86,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
122,14952,62,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
123,15083,60,76,1,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
124,15182,60,64,0,2,27,2,5,articulation,teaching,5_t_stim_a.png,0
