NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,80,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
18,245,78,87,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
19,314,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
20,448,79,82,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
21,540,78,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
22,680,76,83,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
23,724,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
24,903,72,70,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
25,924,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
26,997,72,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
27,1124,67,64,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
28,1174,67,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
29,1338,67,72,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
30,1394,67,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
31,1569,67,72,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
32,1645,67,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
33,1778,79,81,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
34,2004,78,90,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
35,2040,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
36,2207,79,82,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
37,2272,78,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
38,2439,76,79,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
39,2503,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
40,2657,72,72,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
41,2659,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
42,2857,72,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
43,2881,76,83,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
44,3096,79,90,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
45,3155,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
46,3320,84,88,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
47,3358,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
48,3534,83,84,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
49,3593,84,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
50,3678,83,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
51,3751,81,85,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
52,3841,81,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
53,3972,81,85,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
54,4047,81,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
55,4191,81,90,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
56,4274,81,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
57,4404,83,83,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
58,4621,81,91,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
59,4644,83,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
60,4842,84,89,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
61,4875,81,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
62,5053,81,89,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
63,5104,84,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
64,5277,78,80,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
65,5280,81,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
66,5471,78,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
67,5491,79,86,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
68,5581,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
69,5725,79,88,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
70,5854,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
71,6216,79,78,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
72,6690,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
73,7201,77,77,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
74,7247,77,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
75,7426,77,73,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
76,7487,77,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
77,7646,76,69,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
78,7687,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
79,7852,76,71,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
80,7931,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
81,8079,74,69,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
82,8511,74,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
83,8986,79,75,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
84,9402,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
85,9470,77,79,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
86,9820,77,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
87,9955,76,64,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
88,10026,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
89,10174,76,65,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
90,10249,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
91,10380,76,68,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
92,10473,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
93,10596,76,66,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
94,10704,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
95,10837,81,74,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
96,11067,77,80,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
97,11125,81,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
98,11269,76,78,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
99,11295,77,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
100,11497,74,80,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
101,11505,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
102,11714,76,81,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
103,11717,74,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
104,11939,79,81,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
105,11973,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
106,12159,74,81,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
107,12201,79,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
108,12364,74,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
109,12382,71,72,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
110,12480,71,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
111,12618,72,74,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
112,12675,72,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
113,12839,72,74,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
114,12887,72,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
115,13043,74,74,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
116,13113,74,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
117,13259,74,68,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
118,13336,74,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
119,13516,76,55,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
120,13884,76,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
121,14375,65,67,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
122,14429,65,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
123,14602,65,78,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
124,14691,65,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
125,14821,64,71,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
126,14895,64,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
127,15041,64,62,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
128,15119,64,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
129,15289,62,56,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
130,15641,62,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
131,16187,67,75,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
132,16254,67,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
133,16412,67,70,1,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
134,16459,67,64,0,2,120,8,4,8,articulation,teaching,8_t_stim_a.png,0
