NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,89,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
18,199,62,85,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
19,212,60,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
20,374,64,86,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
21,417,62,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
22,549,65,86,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
23,569,64,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
24,715,67,91,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
25,742,65,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
26,905,65,89,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
27,916,67,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
28,1075,64,78,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
29,1081,65,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
30,1251,64,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
31,1258,62,71,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
32,1406,62,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
33,1423,60,63,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
34,1581,60,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
35,1610,62,59,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
36,1747,62,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
37,1779,64,53,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
38,1936,64,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
39,1944,65,63,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
40,2112,65,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
41,2136,67,62,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
42,2301,65,66,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
43,2303,67,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
44,2466,65,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
45,2490,64,59,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
46,2636,64,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
47,2665,62,66,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
48,2817,60,86,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
49,2827,62,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
50,3006,62,76,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
51,3039,60,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
52,3169,64,79,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
53,3202,62,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
54,3351,65,88,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
55,3374,64,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
56,3529,67,88,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
57,3542,65,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
58,3708,65,83,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
59,3712,67,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
60,3869,64,81,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
61,3876,65,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
62,4035,64,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
63,4046,62,72,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
64,4202,62,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
65,4228,60,62,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
66,4380,60,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
67,4408,62,64,1,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
68,4551,62,64,0,2,33,2,5,dynamics,performing,5_p_stim_d.png,0
