NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,93,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
18,247,78,91,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
19,281,79,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
20,480,79,90,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
21,533,78,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
22,697,76,80,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
23,736,79,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
24,934,72,70,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
25,965,76,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
26,1183,72,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
27,1189,67,67,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
28,1270,67,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
29,1446,67,63,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
30,1492,67,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
31,1669,67,64,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
32,1714,67,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
33,1920,79,84,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
34,2150,78,88,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
35,2161,79,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
36,2375,79,86,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
37,2396,78,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
38,2600,76,83,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
39,2634,79,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
40,2835,72,82,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
41,2855,76,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
42,3065,76,76,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
43,3085,72,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
44,3274,79,80,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
45,3337,76,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
46,3521,84,73,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
47,3531,79,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
48,3788,84,64,0,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
49,3793,83,62,1,2,120,12,1,2,dynamics,performing,2_p_stim_d.png,0
