NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,87,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
18,281,78,84,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
19,336,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
20,542,79,88,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
21,580,78,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
22,802,76,78,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
23,914,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
24,1073,72,78,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
25,1150,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
26,1366,67,71,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
27,1407,72,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
28,1434,67,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
29,1633,67,58,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
30,1719,67,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
31,1910,67,65,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
32,1961,67,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
33,2176,79,87,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
34,2428,78,77,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
35,2482,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
36,2692,79,79,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
37,2740,78,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
38,2941,76,72,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
39,2960,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
40,3192,72,82,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
41,3238,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
42,3446,76,87,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
43,3500,72,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
44,3711,79,87,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
45,3771,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
46,3978,84,91,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
47,4034,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
48,4236,83,91,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
49,4389,84,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
50,4502,81,67,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
51,4508,83,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
52,4578,81,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
53,4759,81,58,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
54,4812,81,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
55,5017,81,66,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
56,5114,81,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
57,5269,83,86,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
58,5519,81,91,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
59,5548,83,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
60,5772,84,83,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
61,5817,81,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
62,6044,81,82,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
63,6141,84,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
64,6302,78,78,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
65,6379,81,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
66,6544,79,77,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
67,6618,78,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
68,6712,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
69,6806,79,83,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
70,7033,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
71,7364,79,74,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
72,7968,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
73,8450,77,62,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
74,8517,77,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
75,8711,77,65,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
76,8946,77,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
77,8955,76,62,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
78,9022,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
79,9230,76,60,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
80,9503,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
81,9515,74,62,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
82,10175,74,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
83,10672,79,85,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
84,11231,77,80,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
85,11243,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
86,11755,77,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
87,11771,76,73,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
88,11870,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
89,12081,76,68,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
90,12141,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
91,12336,76,65,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
92,12397,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
93,12619,76,72,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
94,12696,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
95,12893,81,91,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
96,13181,77,84,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
97,13237,81,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
98,13440,76,82,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
99,13488,77,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
100,13718,74,87,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
101,13738,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
102,13969,76,77,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
103,14013,74,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
104,14234,79,82,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
105,14268,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
106,14497,74,79,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
107,14570,79,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
108,14760,71,78,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
109,14838,74,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
110,15015,72,85,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
111,15054,71,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
112,15128,72,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
113,15308,72,71,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
114,15556,74,68,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
115,15574,72,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
116,15617,74,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
117,15822,74,63,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
118,16132,76,50,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
119,16162,74,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
120,16619,76,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
121,17140,65,70,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
122,17184,65,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
123,17420,65,61,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
124,17630,65,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
125,17651,64,66,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
126,17702,64,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
127,17923,64,55,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
128,18206,64,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
129,18221,62,58,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
130,18778,62,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
131,19314,67,64,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
132,19356,67,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
133,19590,67,71,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
134,19839,71,68,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
135,19852,67,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
136,19965,71,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
137,20108,71,72,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
138,20330,71,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
139,20339,72,78,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
140,20483,72,64,0,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
141,20605,72,90,1,2,110,16,1,8,dynamics,performing,8_p_stim_d.png,0
