NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,79,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
18,271,78,82,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
19,285,79,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
20,542,79,72,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
21,544,78,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
22,804,76,81,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
23,844,79,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
24,1016,76,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
25,1086,72,71,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
26,1260,72,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
27,1341,67,63,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
28,1393,67,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
29,1602,67,58,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
30,1641,67,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
31,1887,67,61,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
32,1927,67,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
33,2138,79,81,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
34,2408,78,83,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
35,2429,79,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
36,2681,79,78,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
37,2726,78,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
38,2943,76,79,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
39,2947,79,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
40,3215,72,78,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
41,3219,76,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
42,3476,76,83,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
43,3508,72,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
44,3741,79,79,1,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
45,3769,76,64,0,2,110,4,1,6,dynamics,performing,6_p_stim_d.png,0
