NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,89,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
18,275,79,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
19,279,78,81,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
20,436,78,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
21,522,79,76,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
22,629,79,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
23,762,76,71,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
24,881,76,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
25,1016,72,71,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
26,1230,72,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
27,1342,67,55,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
28,1407,67,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
29,1586,67,55,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
30,1664,67,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
31,1843,67,63,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
32,1889,67,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
33,2145,79,90,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
34,2393,79,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
35,2436,78,81,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
36,2559,78,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
37,2678,79,85,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
38,2773,79,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
39,2911,76,87,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
40,3017,76,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
41,3166,72,84,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
42,3412,76,90,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
43,3422,72,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
44,3528,76,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
45,3664,79,91,1,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
46,3775,79,64,0,2,120,21,3,7,dynamics,performing,7_p_stim_d.png,0
