NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,78,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
18,323,78,78,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
19,363,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
20,619,79,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
21,658,78,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
22,902,76,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
23,935,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
24,1181,72,76,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
25,1229,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
26,1484,67,65,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
27,1546,72,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
28,1570,67,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
29,1796,67,51,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
30,1849,67,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
31,2097,67,56,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
32,2230,67,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
33,2379,79,76,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
34,2704,78,78,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
35,2751,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
36,2982,79,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
37,3023,78,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
38,3269,76,76,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
39,3307,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
40,3562,72,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
41,3569,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
42,3863,76,83,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
43,3903,72,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
44,4169,79,86,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
45,4229,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
46,4497,84,89,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
47,4522,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
48,4813,83,84,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
49,4843,84,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
50,5140,81,65,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
51,5180,83,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
52,5250,81,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
53,5432,81,56,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
54,5499,81,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
55,5714,81,65,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
56,5815,81,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
57,5999,83,75,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
58,6319,81,78,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
59,6370,83,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
60,6609,84,82,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
61,6623,81,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
62,6905,81,87,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
63,6956,84,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
64,7197,78,76,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
65,7241,81,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
66,7481,79,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
67,7538,78,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
68,7604,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
69,7826,79,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
70,8239,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
71,8454,79,80,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
72,9030,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
73,9664,77,48,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
74,9760,77,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
75,9956,77,58,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
76,10107,77,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
77,10248,76,59,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
78,10342,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
79,10528,76,53,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
80,10652,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
81,10866,74,54,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
82,11340,74,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
83,12118,79,56,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
84,12506,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
85,12714,77,56,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
86,13124,77,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
87,13300,76,59,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
88,13416,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
89,13605,76,58,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
90,13726,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
91,13902,76,60,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
92,14018,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
93,14224,76,66,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
94,14430,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
95,14534,81,76,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
96,14896,77,74,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
97,14924,81,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
98,15192,76,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
99,15234,77,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
100,15463,74,87,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
101,15500,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
102,15740,76,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
103,15781,74,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
104,16014,79,85,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
105,16032,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
106,16300,74,91,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
107,16356,79,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
108,16558,71,81,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
109,16591,74,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
110,16880,72,75,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
111,16911,71,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
112,17038,72,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
113,17215,72,58,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
114,17304,72,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
115,17494,74,63,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
116,17576,74,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
117,17795,74,61,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
118,17920,74,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
119,18112,76,51,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
120,18642,76,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
121,19350,65,48,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
122,19424,65,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
123,19623,65,55,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
124,19745,65,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
125,19924,64,53,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
126,20015,64,64,0,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
127,20231,64,53,1,2,100,13,4,8,dynamics,performing,8_p_stim_d.png,0
