NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,98,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
18,236,78,94,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
19,297,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
20,474,79,94,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
21,561,78,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
22,714,76,89,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
23,792,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
24,968,72,83,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
25,1037,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
26,1214,67,66,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
27,1237,72,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
28,1284,67,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
29,1448,67,69,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
30,1492,67,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
31,1686,67,85,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
32,1753,67,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
33,1923,79,105,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
34,2160,78,91,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
35,2225,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
36,2391,79,91,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
37,2480,78,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
38,2632,76,86,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
39,2737,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
40,2857,72,91,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
41,2860,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
42,3098,76,89,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
43,3174,72,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
44,3330,79,93,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
45,3406,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
46,3569,84,91,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
47,3618,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
48,3805,83,73,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
49,3853,84,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
50,4046,83,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
51,4050,81,63,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
52,4096,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
53,4272,81,65,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
54,4325,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
55,4506,81,79,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
56,4571,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
57,4752,83,96,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
58,4982,81,100,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
59,5038,83,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
60,5212,84,98,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
61,5257,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
62,5442,81,98,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
63,5548,84,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
64,5684,78,87,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
65,5712,81,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
66,5930,79,85,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
67,5992,78,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
68,6085,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
69,6177,79,73,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
70,6553,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
71,6663,79,63,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
72,7405,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
73,7673,77,67,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
74,7787,77,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
75,7899,77,63,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
76,8135,76,64,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
77,8157,77,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
78,8252,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
79,8364,76,67,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
80,8629,74,66,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
81,8678,76,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
82,9317,74,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
83,9576,79,63,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
84,10052,77,69,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
85,10106,79,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
86,10549,76,53,1,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
87,10580,77,64,0,2,120,1,2,8,dynamics,teaching,8_t_stim_d.png,0
