NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,81,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
18,251,78,81,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
19,272,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
20,485,79,81,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
21,500,78,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
22,714,76,75,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
23,737,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
24,950,76,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
25,959,72,64,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
26,1214,67,59,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
27,1226,72,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
28,1287,67,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
29,1469,67,61,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
30,1519,67,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
31,1709,67,50,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
32,1755,67,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
33,1951,79,68,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
34,2187,78,79,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
35,2196,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
36,2397,78,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
37,2419,79,81,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
38,2650,76,87,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
39,2695,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
40,2927,72,79,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
41,2944,76,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
42,3167,72,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
43,3173,76,85,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
44,3409,79,84,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
45,3453,76,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
46,3631,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
47,3654,84,86,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
48,3978,84,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
49,3997,83,68,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
50,4254,83,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
51,4266,81,59,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
52,4314,81,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
53,4505,81,67,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
54,4551,81,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
55,4730,81,67,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
56,4799,81,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
57,4988,83,91,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
58,5229,81,97,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
59,5251,83,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
60,5456,81,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
61,5464,84,98,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
62,5703,81,89,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
63,5770,84,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
64,5952,78,91,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
65,6015,81,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
66,6183,79,91,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
67,6239,78,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
68,6349,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
69,6423,79,91,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
70,6673,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
71,6899,79,77,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
72,7430,79,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
73,7913,77,63,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
74,7959,77,64,0,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
75,8157,77,64,1,2,120,12,3,7,dynamics,teaching,7_t_stim_d.png,0
