NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,87,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
18,230,78,94,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
19,254,79,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
20,437,79,99,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
21,455,78,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
22,655,76,85,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
23,690,79,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
24,866,72,90,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
25,898,76,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
26,962,72,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
27,1104,67,53,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
28,1148,67,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
29,1339,67,50,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
30,1385,67,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
31,1553,67,73,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
32,1616,67,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
33,1766,79,87,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
34,1992,78,96,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
35,2028,79,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
36,2193,79,95,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
37,2222,78,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
38,2409,76,91,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
39,2462,79,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
40,2625,72,97,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
41,2628,76,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
42,2845,76,90,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
43,2900,72,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
44,3046,79,97,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
45,3091,76,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
46,3259,84,96,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
47,3270,79,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
48,3480,83,91,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
49,3506,84,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
50,3590,83,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
51,3702,81,67,1,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
52,3739,81,64,0,2,120,2,2,6,dynamics,performing,6_p_stim_d.png,0
