NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,63,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
18,208,62,66,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
19,253,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
20,400,64,66,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
21,480,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
22,572,65,75,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
23,623,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
24,762,67,72,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
25,765,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
26,927,65,66,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
27,995,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
28,1081,64,64,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
29,1098,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
30,1247,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
31,1256,62,60,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
32,1370,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
33,1443,60,59,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
34,1483,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
35,1615,62,57,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
36,1652,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
37,1784,64,67,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
38,1819,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
39,1964,65,62,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
40,2001,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
41,2140,67,58,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
42,2186,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
43,2308,65,65,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
44,2348,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
45,2486,64,60,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
46,2534,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
47,2669,62,58,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
48,2720,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
49,2854,60,51,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
50,3039,62,70,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
51,3052,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
52,3220,64,72,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
53,3299,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
54,3376,65,73,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
55,3431,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
56,3570,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
57,3573,67,65,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
58,3736,65,70,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
59,3784,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
60,3891,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
61,3917,64,56,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
62,4072,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
63,4082,62,60,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
64,4187,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
65,4269,60,66,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
66,4311,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
67,4449,62,61,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
68,4484,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
69,4614,64,57,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
70,4656,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
71,4776,65,72,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
72,4826,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
73,4949,67,71,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
74,5010,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
75,5141,65,59,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
76,5188,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
77,5323,64,49,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
78,5381,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
79,5509,62,40,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
80,5555,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
81,5694,60,60,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
82,8028,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
83,8502,67,65,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
84,8543,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
85,8679,65,63,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
86,8714,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
87,8829,64,59,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
88,8867,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
89,9007,62,58,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
90,9045,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
91,9167,60,64,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
92,9202,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
93,9337,62,64,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
94,9371,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
95,9496,64,68,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
96,9532,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
97,9663,65,76,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
98,9697,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
99,9825,67,75,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
100,10023,65,68,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
101,10033,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
102,10164,64,61,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
103,10214,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
104,10328,62,60,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
105,10337,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
106,10485,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
107,10495,60,62,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
108,10650,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
109,10658,62,63,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
110,10837,64,62,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
111,10839,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
112,10965,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
113,10985,65,67,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
114,11081,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
115,11157,67,77,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
116,11249,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
117,11348,65,55,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
118,11387,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
119,11489,64,57,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
120,11569,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
121,11681,62,48,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
122,11730,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
123,11831,60,53,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
124,11883,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
125,12013,62,44,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
126,12058,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
127,12139,64,60,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
128,12180,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
129,12290,65,75,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
130,12330,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
131,12449,67,79,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
132,12636,65,69,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
133,12686,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
134,12796,64,62,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
135,12890,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
136,12969,62,61,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
137,12997,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
138,13131,60,65,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
139,13134,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
140,13297,62,65,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
141,13304,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
142,13480,64,65,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
143,13526,62,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
144,13633,65,78,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
145,13644,64,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
146,13771,65,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
147,13815,67,78,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
148,15293,67,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
149,15387,60,49,1,2,24,3,4,articulation,performing,4_p_stim_a.png,0
150,16837,60,64,0,2,24,3,4,articulation,performing,4_p_stim_a.png,0
