NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,62,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
18,207,62,79,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
19,233,60,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
20,401,64,86,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
21,433,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
22,582,65,82,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
23,606,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
24,759,67,90,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
25,765,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
26,946,65,77,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
27,998,67,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
28,1133,64,78,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
29,1146,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
30,1319,62,92,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
31,1338,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
32,1400,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
33,1509,60,81,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
34,1552,60,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
35,1697,62,86,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
36,1734,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
37,1889,64,86,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
38,1923,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
39,2075,65,97,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
40,2152,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
41,2259,67,89,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
42,2338,67,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
43,2450,65,93,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
44,2485,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
45,2636,64,78,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
46,2668,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
47,2826,62,85,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
48,2860,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
49,3008,60,81,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
50,3219,62,81,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
51,3255,60,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
52,3414,64,91,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
53,3442,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
54,3598,65,81,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
55,3629,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
56,3778,67,91,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
57,3787,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
58,3982,65,76,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
59,4032,67,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
60,4181,64,75,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
61,4194,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
62,4364,62,87,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
63,4379,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
64,4447,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
65,4537,60,80,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
66,4580,60,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
67,4737,62,83,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
68,4769,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
69,4915,64,83,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
70,4948,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
71,5083,65,91,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
72,5171,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
73,5286,67,89,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
74,5367,67,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
75,5470,65,89,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
76,5530,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
77,5665,64,78,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
78,5699,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
79,5845,62,94,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
80,5925,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
81,6045,60,77,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
82,8389,60,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
83,8864,67,80,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
84,8909,67,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
85,9054,65,84,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
86,9129,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
87,9243,64,79,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
88,9290,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
89,9425,62,81,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
90,9458,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
91,9606,60,77,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
92,9655,60,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
93,9814,62,81,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
94,9848,62,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
95,9993,64,85,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
96,10044,64,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
97,10178,65,88,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
98,10254,65,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
99,10392,67,62,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
100,10592,65,81,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
101,10629,67,64,0,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
102,10798,64,76,1,2,34,1,2,articulation,teaching,2_t_stim_a.png,0
