NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,60,58,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
18,204,62,85,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
19,232,60,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
20,377,64,87,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
21,402,62,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
22,563,65,86,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
23,583,64,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
24,741,67,81,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
25,745,65,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
26,924,65,77,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
27,961,67,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
28,1096,64,79,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
29,1118,65,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
30,1280,62,83,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
31,1299,64,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
32,1379,62,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
33,1455,60,81,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
34,1506,60,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
35,1643,62,86,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
36,1678,62,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
37,1811,64,87,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
38,1844,64,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
39,1970,65,91,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
40,2057,65,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
41,2153,67,94,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
42,2225,67,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
43,2336,65,90,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
44,2383,65,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
45,2517,64,86,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
46,2592,64,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
47,2707,62,83,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
48,2739,62,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
49,2871,60,81,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
50,3083,62,86,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
51,3104,60,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
52,3235,64,81,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
53,3280,62,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
54,3409,65,86,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
55,3431,64,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
56,3608,67,84,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
57,3618,65,64,0,2,34,3,1,articulation,performing,1_p_stim_a.png,0
58,3788,65,80,1,2,34,3,1,articulation,performing,1_p_stim_a.png,0
