NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,Tempo,SubNr,BlockNr,TrialNr,Skill,Condition,Image,Error
17,0,79,70,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
18,264,78,90,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
19,318,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
20,524,79,71,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
21,576,78,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
22,774,76,74,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
23,804,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
24,1035,72,62,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
25,1099,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
26,1155,72,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
27,1330,67,59,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
28,1410,67,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
29,1600,67,68,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
30,1648,67,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
31,1871,67,58,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
32,1911,67,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
33,2136,79,84,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
34,2401,78,91,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
35,2445,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
36,2647,79,85,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
37,2683,78,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
38,2913,76,79,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
39,2946,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
40,3145,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
41,3158,72,93,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
42,3416,76,87,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
43,3464,72,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
44,3670,79,89,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
45,3684,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
46,3932,84,94,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
47,3944,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
48,4188,83,80,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
49,4275,84,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
50,4392,83,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
51,4515,81,63,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
52,4580,81,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
53,4776,81,54,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
54,4831,81,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
55,5026,81,60,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
56,5102,81,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
57,5261,83,67,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
58,5521,81,70,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
59,5602,83,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
60,5783,84,78,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
61,5789,81,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
62,6038,81,68,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
63,6044,84,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
64,6292,78,60,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
65,6368,81,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
66,6539,78,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
67,6613,79,65,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
68,6801,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
69,6926,79,58,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
70,7305,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
71,7507,79,59,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
72,8195,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
73,8731,77,61,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
74,8768,77,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
75,8993,77,62,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
76,9027,77,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
77,9245,76,58,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
78,9286,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
79,9500,76,53,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
80,9545,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
81,9792,74,57,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
82,10356,74,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
83,10986,79,71,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
84,11393,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
85,11524,77,70,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
86,11935,77,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
87,12076,76,62,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
88,12133,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
89,12331,76,65,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
90,12395,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
91,12592,76,57,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
92,12644,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
93,12859,76,57,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
94,12982,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
95,13165,81,70,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
96,13499,77,57,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
97,13521,81,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
98,13745,76,74,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
99,13760,77,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
100,14007,74,75,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
101,14019,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
102,14254,74,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
103,14260,76,79,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
104,14505,79,86,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
105,14555,76,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
106,14761,74,84,1,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
107,14832,79,64,0,2,110,17,3,3,articulation,performing,3_p_stim_a.png,0
